aX1,aY1,aZ1,gX1,gY1,gZ1,aX2,aY2,aZ2,gX2,gY2,gZ2
0.323,-0.917,0.898,-139.832,141.968,-194.702,-0.11,-0.776,1.037,373.901,-65.918,110.962
0.358,-1.116,0.829,-132.629,150.513,-179.81,-0.095,-0.698,0.879,397.644,-64.331,133.423
0.365,-1.284,0.74,-144.531,152.466,-168.152,-0.078,-0.587,0.76,410.583,-67.322,154.663
0.369,-1.441,0.677,-171.936,150.696,-161.682,-0.099,-0.461,0.658,414.551,-75.256,175.049
0.377,-1.501,0.571,-203.308,144.714,-161.377,-0.112,-0.33,0.578,410.95,-89.905,190.491
0.345,-1.532,0.465,-225.098,138.611,-162.598,-0.078,-0.174,0.51,400.391,-108.887,201.355
0.339,-1.611,0.317,-224.487,141.418,-160.645,-0.027,0.029,0.476,377.625,-124.023,214.539
0.401,-1.714,0.126,-197.51,155.396,-155.762,0.053,0.285,0.471,337.952,-127.747,235.168
0.51,-1.821,-0.071,-150.94,178.284,-145.935,0.181,0.661,0.461,285.583,-120.605,265.442
0.609,-1.974,-0.27,-102.661,198.792,-127.991,0.273,1.087,0.482,221.863,-95.764,301.331
0.686,-2.102,-0.476,-66.223,208.374,-104.126,0.404,1.495,0.435,151.001,-52.124,324.158
0.741,-2.126,-0.606,-50.476,205.078,-78.003,0.606,1.847,0.306,92.773,-2.502,326.416
0.748,-2.061,-0.687,-59.082,188.66,-50.476,0.818,2.084,0.129,55.847,34.79,306.519
0.701,-1.918,-0.696,-88.745,162.231,-28.503,1.039,2.23,0.032,38.879,48.157,268.311
0.647,-1.686,-0.697,-125.122,132.141,-15.32,1.219,2.302,-0.034,38.33,32.471,226.807
0.589,-1.496,-0.678,-154.114,107.178,-10.132,1.279,2.346,-0.029,50.232,0.0,195.068
0.553,-1.329,-0.67,-166.138,90.515,-9.827,1.268,2.322,0.03,67.444,-32.104,174.255
0.571,-1.153,-0.629,-161.56,78.979,-8.362,1.268,2.15,0.205,84.9,-58.35,156.616
0.563,-1.019,-0.615,-145.02,70.435,-6.042,1.159,2.003,0.125,93.262,-71.289,141.174
0.573,-0.921,-0.595,-119.873,66.65,-7.996,1.082,1.93,0.223,87.585,-69.336,125.977
0.582,-0.865,-0.583,-88.745,65.735,-12.512,1.069,1.952,0.185,65.125,-67.017,110.107
0.541,-0.887,-0.586,-58.472,67.444,-17.883,1.088,2.108,0.213,39.551,-47.729,96.069
0.486,-0.979,-0.692,-36.682,84.167,-24.597,1.415,2.578,0.102,11.353,-25.452,79.224
0.485,-0.977,-0.596,-19.043,110.107,-31.372,1.47,1.865,0.286,-3.906,-9.888,47.852
0.558,-1.016,-0.719,-2.93,115.784,-26.001,1.453,1.717,0.097,26.001,-7.568,12.939
0.693,-1.03,-0.795,7.141,109.985,-15.442,1.379,1.433,0.072,55.603,-5.798,-11.536
0.836,-1.005,-0.827,5.676,96.008,-4.7,1.249,0.959,0.023,49.561,1.099,-21.179
0.938,-0.932,-0.81,-5.493,70.374,4.211,1.182,0.714,-0.015,18.005,5.981,-20.386
1.001,-0.843,-0.76,-22.217,34.546,12.573,1.187,0.602,0.039,-18.005,10.498,-15.869
0.986,-0.714,-0.641,-39.429,-3.418,18.25,1.22,0.594,0.189,-50.842,7.507,-15.32
0.895,-0.574,-0.48,-48.218,-35.95,21.79,1.153,0.633,0.368,-67.261,-8.728,-21.667
0.794,-0.48,-0.317,-44.922,-58.105,20.874,1.026,0.58,0.501,-54.26,-26.978,-31.799
0.729,-0.43,-0.162,-30.396,-68.237,13.489,0.917,0.473,0.578,-17.456,-40.771,-40.71
0.689,-0.455,-0.001,-5.92,-65.674,3.784,0.793,0.315,0.603,19.653,-47.119,-44.495
0.667,-0.563,0.098,23.743,-53.223,-3.113,0.682,0.15,0.575,40.771,-42.664,-43.396
0.679,-0.689,0.15,46.387,-37.537,-7.141,0.619,0.03,0.49,44.189,-27.954,-37.964
0.716,-0.771,0.162,53.345,-22.644,-7.935,0.619,-0.033,0.398,32.959,-6.775,-30.518
0.771,-0.814,0.163,48.462,-10.254,-6.165,0.656,-0.028,0.342,11.963,16.052,-21.973
0.809,-0.838,0.119,38.391,-2.38,-2.808,0.732,0.022,0.289,-6.836,33.691,-12.817
0.835,-0.817,0.078,26.306,2.197,2.075,0.781,0.067,0.23,-18.616,40.833,-4.578
0.844,-0.764,0.052,13.367,2.747,7.568,0.804,0.104,0.179,-22.888,39.246,1.099
0.816,-0.694,0.032,2.075,1.892,12.146,0.827,0.157,0.16,-22.766,33.63,5.127
0.786,-0.623,0.013,-4.761,2.38,15.381,0.845,0.225,0.15,-19.287,25.818,9.155
0.776,-0.566,-0.007,-7.507,4.883,16.724,0.855,0.298,0.116,-12.634,17.334,11.597
0.779,-0.52,-0.037,-7.324,7.446,15.93,0.86,0.353,0.094,-4.578,9.644,12.085
0.783,-0.492,-0.063,-4.883,8.972,13.184,0.88,0.39,0.095,-0.854,4.639,10.437
0.791,-0.49,-0.079,-1.648,8.484,8.972,0.908,0.427,0.109,-0.244,1.099,7.69
0.788,-0.503,-0.087,2.686,6.348,3.967,0.931,0.435,0.135,-0.427,-2.441,5.615
0.792,-0.536,-0.084,7.385,3.784,0.427,0.932,0.428,0.181,-0.793,-5.676,4.089
0.788,-0.574,-0.074,9.644,1.587,-1.343,0.927,0.425,0.23,-1.587,-8.057,2.747
0.789,-0.606,-0.057,9.644,0.122,-1.16,0.925,0.415,0.277,-0.916,-9.338,3.235
0.799,-0.62,-0.038,7.08,-0.61,0.061,0.93,0.408,0.324,0.183,-9.46,3.906
0.8,-0.619,-0.025,2.38,-1.282,1.404,0.929,0.413,0.364,0.549,-8.24,3.906
0.788,-0.6,-0.014,-2.38,-1.038,2.258,0.922,0.418,0.39,1.404,-6.287,3.54
0.785,-0.585,-0.011,-5.188,0.122,2.808,0.919,0.423,0.397,3.601,-3.784,3.052
0.783,-0.578,-0.015,-6.836,1.648,2.625,0.927,0.42,0.386,5.554,-0.977,2.38
0.774,-0.571,-0.024,-8.423,3.479,1.709,0.933,0.405,0.351,6.165,1.404,0.916
0.768,-0.562,-0.036,-9.216,5.005,-0.122,0.924,0.396,0.33,5.493,3.601,-1.038
0.774,-0.56,-0.052,-7.385,6.714,-1.77,0.913,0.382,0.316,4.7,5.981,-2.808
0.786,-0.567,-0.068,-3.845,8.057,-2.991,0.899,0.36,0.294,4.517,7.629,-3.54
0.798,-0.582,-0.082,0.549,8.484,-3.906,0.878,0.328,0.274,5.554,8.85,-3.235
0.803,-0.6,-0.086,3.906,7.751,-5.066,0.862,0.306,0.258,5.371,10.315,-2.625
0.801,-0.623,-0.081,4.883,6.042,-5.981,0.863,0.31,0.247,4.333,12.024,-1.16
0.791,-0.654,-0.07,4.578,4.333,-6.226,0.871,0.325,0.241,3.845,12.573,0.671
0.78,-0.672,-0.061,2.808,3.174,-5.188,0.867,0.331,0.242,5.188,11.719,2.075
0.778,-0.674,-0.054,-0.671,2.441,-3.723,0.862,0.33,0.237,7.08,10.437,3.296
0.776,-0.664,-0.051,-4.456,2.197,-2.258,0.865,0.334,0.227,7.69,9.827,4.883
0.77,-0.646,-0.048,-7.324,2.197,-1.465,0.878,0.341,0.218,6.775,9.766,5.92
0.764,-0.627,-0.058,-7.874,2.991,-1.404,0.893,0.35,0.211,5.737,9.399,6.958
0.77,-0.617,-0.072,-6.226,4.333,-1.831,0.91,0.357,0.202,3.784,7.935,7.324
0.778,-0.622,-0.088,-3.296,5.371,-2.747,0.92,0.363,0.192,1.648,5.371,6.348
0.785,-0.638,-0.1,0.793,5.615,-4.578,0.912,0.366,0.197,-0.671,2.319,4.761
0.796,-0.654,-0.107,5.737,5.432,-5.31,0.899,0.384,0.21,-2.319,0.122,3.357
0.805,-0.657,-0.108,9.888,4.822,-4.578,0.897,0.387,0.231,-2.747,-0.854,1.587
0.798,-0.665,-0.101,12.878,4.15,-3.479,0.892,0.379,0.25,-0.549,-1.831,0.671
0.803,-0.679,-0.091,14.404,3.967,-2.502,0.883,0.369,0.261,2.808,-2.502,0.366
0.807,-0.69,-0.089,13.611,3.357,-1.831,0.875,0.356,0.265,4.944,-2.441,0.854
0.806,-0.692,-0.088,10.315,2.197,-0.488,0.875,0.357,0.262,5.249,-1.648,2.075
0.798,-0.685,-0.083,4.883,0.916,1.709,0.884,0.369,0.261,3.967,-0.122,2.991
0.785,-0.672,-0.081,-0.427,0.0,3.906,0.893,0.382,0.261,0.977,1.953,3.174
0.777,-0.642,-0.083,-4.395,-0.366,5.371,0.905,0.398,0.263,-1.099,3.418,3.174
0.776,-0.609,-0.083,-5.554,-0.183,5.92,0.913,0.408,0.26,-1.709,4.028,2.93
0.779,-0.59,-0.081,-3.906,0.305,5.188,0.915,0.398,0.254,-0.549,3.845,2.869
0.778,-0.588,-0.08,0.0,0.427,3.479,0.911,0.386,0.246,0.671,3.601,2.625
0.782,-0.601,-0.08,5.127,0.793,2.136,0.909,0.383,0.24,1.099,2.991,2.747
0.786,-0.615,-0.078,9.094,0.977,1.709,0.905,0.393,0.234,0.427,2.808,2.869
0.79,-0.626,-0.074,10.437,0.854,1.343,0.907,0.411,0.239,-0.183,3.052,2.686
0.792,-0.639,-0.068,8.728,0.244,1.343,0.907,0.429,0.246,0.0,3.052,2.075
0.791,-0.644,-0.063,4.761,-0.549,2.136,0.911,0.429,0.248,1.587,2.991,1.099
0.786,-0.629,-0.059,-0.366,-1.648,3.296,0.909,0.415,0.245,3.723,3.052,0.061
0.778,-0.604,-0.053,-4.395,-2.258,4.15,0.908,0.399,0.236,4.517,2.563,-0.793
0.773,-0.59,-0.048,-6.531,-2.258,4.272,0.9,0.382,0.23,2.93,2.563,-1.648
0.774,-0.575,-0.048,-6.287,-1.77,4.089,0.902,0.38,0.223,0.549,2.869,-1.648
0.777,-0.562,-0.049,-4.7,-1.038,3.296,0.904,0.383,0.227,-1.099,2.686,-1.16
0.775,-0.565,-0.046,-2.136,0.183,1.282,0.91,0.388,0.233,-1.77,1.648,-0.61
0.775,-0.584,-0.046,1.282,1.404,-0.793,0.908,0.393,0.24,-1.343,0.427,-0.366
0.771,-0.607,-0.051,4.211,2.319,-2.197,0.898,0.388,0.249,0.366,-1.038,-0.488
0.772,-0.627,-0.056,5.798,3.601,-2.563,0.889,0.381,0.252,0.854,-1.404,-0.671
0.778,-0.648,-0.06,5.859,4.456,-2.808,0.886,0.375,0.257,0.427,-0.732,-0.793
0.78,-0.668,-0.067,4.517,4.578,-2.502,0.885,0.367,0.263,0.0,-0.061,-1.404
0.78,-0.671,-0.078,1.953,4.333,-1.404,0.88,0.358,0.268,-0.366,0.732,-2.075
0.783,-0.658,-0.09,-1.404,3.784,0.183,0.873,0.347,0.27,-0.366,1.587,-2.319
0.787,-0.644,-0.096,-4.822,2.808,1.282,0.873,0.34,0.266,0.61,2.319,-2.014
0.783,-0.622,-0.099,-7.202,1.77,1.892,0.87,0.332,0.255,0.916,3.174,-1.831
0.773,-0.604,-0.101,-7.263,1.038,1.77,0.871,0.326,0.246,1.038,3.784,-0.977
0.778,-0.597,-0.105,-4.822,1.16,1.465,0.869,0.333,0.24,0.244,4.089,0.244
0.792,-0.602,-0.109,-0.732,1.404,0.427,0.872,0.347,0.235,-0.488,3.967,1.892
0.794,-0.621,-0.105,3.54,1.038,-0.916,0.877,0.362,0.23,-0.366,3.723,3.357
0.791,-0.649,-0.102,6.409,0.427,-2.014,0.889,0.374,0.231,0.427,3.418,3.906
0.793,-0.673,-0.101,7.874,0.183,-2.136,0.894,0.383,0.225,0.793,2.502,3.357
0.354,-2.062,-0.482,-143.799,161.133,-157.471,0.219,1.463,1.075,121.399,249.817,243.225
0.227,-2.12,-0.836,-158.325,138.306,-144.226,0.298,1.633,0.885,125.977,269.531,227.722
0.212,-2.145,-0.998,-152.283,134.888,-137.207,0.366,1.748,0.749,130.615,281.799,207.275
0.29,-2.125,-1.099,-132.019,140.32,-129.944,0.464,1.78,0.686,138.0,287.903,184.753
0.458,-2.157,-1.167,-103.882,142.273,-115.417,0.481,1.74,0.808,154.663,289.246,164.246
0.589,-2.172,-1.135,-78.064,135.193,-94.238,0.266,1.942,0.241,178.955,276.245,145.813
0.591,-2.091,-1.085,-65.979,118.958,-72.449,0.302,1.881,0.069,194.58,290.344,144.226
0.595,-2.259,-1.528,-55.054,98.694,-50.659,0.293,1.833,-0.079,206.97,317.566,141.296
0.704,-1.941,-1.622,-2.93,82.214,-23.315,0.271,1.926,-0.26,203.369,332.458,130.31
0.62,-1.852,-1.58,28.687,37.17,2.808,0.331,1.955,-0.505,184.265,340.271,119.568
0.516,-1.624,-1.369,6.165,-2.93,14.954,0.441,1.865,-0.713,151.611,343.811,104.37
0.593,-1.308,-1.133,-45.715,-35.706,9.827,0.545,1.717,-0.873,106.201,338.562,82.275
0.708,-1.234,-0.85,-82.214,-58.96,0.366,0.55,1.648,-0.932,65.063,325.806,54.26
0.815,-1.09,-0.621,-97.046,-75.623,-10.986,0.453,1.681,-1.002,42.175,304.321,29.846
0.889,-1.022,-0.34,-91.187,-91.248,-18.677,0.351,1.668,-1.145,42.053,282.898,16.541
0.884,-0.974,-0.024,-76.599,-105.957,-20.813,0.328,1.597,-1.282,56.335,267.517,10.437
0.821,-0.873,0.271,-59.021,-113.708,-17.273,0.353,1.467,-1.326,71.655,252.93,5.981
0.719,-0.779,0.49,-40.71,-108.948,-7.812,0.405,1.314,-1.338,82.031,231.812,1.465
0.545,-0.66,0.572,-28.381,-88.318,5.493,0.46,1.129,-1.279,86.609,204.285,-1.892
0.452,-0.574,0.571,-23.193,-52.551,18.127,0.44,0.967,-1.186,90.881,172.18,-3.845
0.458,-0.51,0.45,-21.057,-12.207,25.391,0.331,0.885,-1.11,92.957,142.151,-4.272
0.554,-0.474,0.285,-17.639,22.644,26.428,0.188,0.879,-1.064,89.722,123.535,-2.93
0.648,-0.464,0.145,-10.498,46.631,23.376,-0.1,0.788,-1.493,83.984,123.047,-2.808
0.678,-0.514,0.013,-1.343,58.533,19.958,0.012,0.75,-1.396,74.829,174.744,-7.324
0.669,-0.562,-0.106,6.409,62.683,14.954,0.201,0.655,-1.27,65.002,217.163,-15.015
0.678,-0.595,-0.219,13.55,62.5,10.01,0.422,0.73,-1.493,38.818,206.97,-18.372
0.681,-0.641,-0.305,19.531,61.218,7.69,0.599,0.759,-1.467,15.076,176.819,-10.315
0.674,-0.664,-0.369,24.78,58.777,6.653,0.733,0.767,-1.385,3.174,124.329,2.319
0.676,-0.724,-0.423,29.053,51.27,6.104,0.858,0.787,-1.287,-0.488,55.664,10.742
0.683,-0.774,-0.435,29.846,38.574,7.812,0.865,0.769,-1.089,-0.671,-10.315,11.169
0.691,-0.79,-0.388,23.804,22.949,10.498,0.746,0.77,-0.866,-1.038,-60.852,5.066
0.705,-0.776,-0.32,11.536,7.141,12.268,0.654,0.751,-0.652,1.038,-91.309,-1.526
0.72,-0.74,-0.244,-1.831,-7.751,11.414,0.652,0.655,-0.446,4.639,-102.783,-6.409
0.707,-0.716,-0.167,-11.963,-20.264,9.338,0.638,0.6,-0.294,4.15,-99.365,-10.742
0.701,-0.68,-0.094,-17.517,-28.137,7.69,0.637,0.582,-0.202,0.061,-86.609,-13.123
0.725,-0.652,-0.035,-17.944,-32.043,6.165,0.656,0.563,-0.143,-2.686,-70.068,-12.695
0.742,-0.616,0.004,-13.611,-32.898,5.31,0.684,0.558,-0.125,-4.761,-53.528,-10.986
0.733,-0.628,0.057,-5.859,-31.677,5.554,0.71,0.565,-0.13,-5.737,-39.185,-7.507
0.72,-0.634,0.107,-0.488,-29.236,5.249,0.729,0.578,-0.146,-7.202,-27.161,-3.845
0.707,-0.619,0.149,1.953,-25.33,4.272,0.733,0.595,-0.172,-10.742,-17.151,-1.404
0.683,-0.619,0.173,3.235,-19.348,4.028,0.732,0.618,-0.193,-15.015,-8.118,-0.488
0.659,-0.627,0.177,3.784,-11.658,3.967,0.724,0.642,-0.188,-17.639,-0.61,-1.465
0.64,-0.636,0.159,2.686,-2.93,2.686,0.712,0.651,-0.182,-17.7,6.042,-4.761
0.648,-0.641,0.116,1.465,5.554,-0.183,0.685,0.649,-0.206,-12.695,11.719,-9.338
0.677,-0.671,0.055,1.709,12.756,-2.197,0.679,0.616,-0.254,-1.404,15.442,-13.306
0.708,-0.704,-0.002,2.441,17.883,-2.93,0.692,0.584,-0.318,10.681,16.968,-15.93
0.741,-0.727,-0.054,3.174,20.874,-2.319,0.693,0.554,-0.37,18.494,15.991,-16.663
0.763,-0.732,-0.096,3.906,20.691,-0.488,0.692,0.544,-0.418,19.836,12.817,-14.771
0.761,-0.735,-0.124,4.639,18.25,2.197,0.698,0.536,-0.448,15.137,9.094,-11.353
0.75,-0.738,-0.141,4.761,14.587,4.272,0.699,0.531,-0.463,8.423,5.676,-6.836
0.74,-0.726,-0.148,3.906,10.254,5.432,0.703,0.532,-0.459,2.258,2.197,-2.869
0.734,-0.724,-0.145,2.502,5.615,5.554,0.704,0.535,-0.44,-2.625,-0.305,0.732
0.729,-0.731,-0.132,0.366,1.343,4.028,0.702,0.551,-0.417,-6.47,-2.258,4.578
0.74,-0.738,-0.118,-2.014,-2.502,1.831,0.714,0.584,-0.404,-8.118,-3.723,7.751
0.751,-0.752,-0.094,-3.967,-5.798,0.183,0.739,0.633,-0.384,-7.446,-5.188,8.85
0.741,-0.752,-0.054,-4.089,-8.301,-0.549,0.762,0.685,-0.355,-5.066,-7.629,7.202
0.731,-0.746,-0.016,-2.258,-8.911,0.427,0.768,0.71,-0.34,-1.221,-10.193,3.235
0.726,-0.731,0.015,0.061,-7.935,1.282,0.77,0.703,-0.337,4.578,-12.329,-1.038
0.712,-0.717,0.037,1.648,-6.104,2.502,0.765,0.682,-0.331,9.949,-13.0,-4.639
0.695,-0.701,0.046,2.258,-3.784,3.418,0.757,0.664,-0.332,13.0,-12.146,-6.897
0.686,-0.683,0.043,1.831,-1.465,3.906,0.753,0.64,-0.343,13.184,-10.681,-8.301
0.682,-0.669,0.021,0.488,0.61,3.906,0.75,0.604,-0.343,11.841,-9.094,-9.094
0.69,-0.662,-0.001,-0.977,2.258,3.296,0.736,0.575,-0.338,9.583,-7.629,-9.155
0.708,-0.651,-0.022,-1.221,3.235,2.258,0.72,0.559,-0.333,7.507,-6.348,-7.446
0.724,-0.652,-0.035,0.061,3.418,1.587,0.71,0.556,-0.333,6.165,-4.944,-4.211
0.739,-0.656,-0.046,1.648,3.784,0.916,0.702,0.562,-0.331,3.601,-3.723,-0.244
0.755,-0.666,-0.057,2.319,3.845,0.183,0.703,0.591,-0.321,-1.587,-1.526,2.441
0.755,-0.683,-0.06,1.831,3.479,-0.488,0.725,0.644,-0.313,-6.348,0.977,3.113
0.748,-0.694,-0.059,0.977,2.502,-0.854,0.749,0.692,-0.311,-7.568,2.136,2.075
0.737,-0.702,-0.056,-0.427,1.282,-0.793,0.761,0.709,-0.314,-4.761,1.831,-0.488
0.72,-0.708,-0.059,-1.77,0.427,-0.488,0.771,0.7,-0.323,-0.183,0.732,-3.54
0.708,-0.711,-0.059,-2.502,-0.061,0.061,0.774,0.68,-0.329,4.15,-0.488,-6.653
0.705,-0.713,-0.054,-2.563,-0.366,0.366,0.759,0.651,-0.334,6.287,-1.282,-9.766
0.704,-0.713,-0.046,-1.587,-0.427,-0.061,0.746,0.621,-0.34,6.897,-1.221,-11.597
0.711,-0.713,-0.039,-0.244,-0.427,-0.488,0.739,0.587,-0.349,6.287,-0.977,-11.658
0.718,-0.711,-0.031,0.916,-0.122,-0.305,0.719,0.561,-0.346,5.127,-0.61,-9.216
0.725,-0.706,-0.028,1.526,0.122,0.0,0.708,0.564,-0.339,2.197,-0.122,-5.432
0.732,-0.703,-0.024,1.831,0.305,0.244,0.711,0.568,-0.336,-0.916,0.854,-1.282
0.733,-0.704,-0.023,1.77,0.427,0.366,0.719,0.587,-0.331,-3.296,1.709,2.014
0.719,-0.706,-0.023,0.977,0.488,-0.183,0.731,0.606,-0.323,-2.991,2.197,3.357
0.713,-0.713,-0.034,0.183,1.038,-0.732,0.743,0.621,-0.319,-0.854,2.319,2.441
0.72,-0.725,-0.048,0.366,1.343,-0.671,0.754,0.629,-0.314,2.502,1.709,-0.244
0.724,-0.729,-0.05,1.648,1.099,0.305,0.747,0.614,-0.316,6.47,0.732,-2.869
0.724,-0.724,-0.045,2.808,0.488,1.404,0.74,0.601,-0.331,10.498,0.305,-4.578
0.724,-0.715,-0.039,3.174,0.366,2.014,0.733,0.583,-0.34,13.916,-0.122,-5.554
0.724,-0.7,-0.038,2.319,0.244,2.197,0.727,0.565,-0.347,14.099,-0.183,-5.31
0.721,-0.685,-0.038,0.488,0.305,2.563,0.716,0.548,-0.348,9.827,0.427,-4.211
0.712,-0.675,-0.04,-0.366,0.427,2.197,0.712,0.555,-0.347,3.845,1.465,-2.319
0.705,-0.68,-0.042,-0.061,0.732,1.221,0.72,0.57,-0.351,-0.244,2.747,1.038
0.704,-0.695,-0.045,1.16,0.854,0.366,0.734,0.59,-0.351,-2.197,3.052,4.517
0.709,-0.709,-0.045,2.563,0.977,0.305,0.749,0.619,-0.346,-2.136,2.502,6.348
0.714,-0.717,-0.04,3.296,1.038,0.61,0.755,0.634,-0.344,0.061,1.16,6.592
0.724,-0.724,-0.036,2.808,0.977,0.977,0.748,0.645,-0.343,2.991,-0.305,5.981
0.735,-0.72,-0.036,1.038,0.549,0.977,0.75,0.653,-0.342,4.272,-1.282,3.906
0.745,-0.711,-0.035,-0.793,0.244,1.221,0.755,0.653,-0.335,2.686,-0.671,0.549
0.745,-0.698,-0.031,-1.587,0.0,2.136,0.751,0.648,-0.326,1.221,0.183,-1.953
0.729,-0.687,-0.023,-1.526,-0.549,2.625,0.752,0.643,-0.318,1.16,0.671,-3.174
0.713,-0.676,-0.021,-0.977,-0.549,1.953,0.753,0.637,-0.312,2.319,1.16,-3.357
0.705,-0.676,-0.02,0.366,0.427,0.793,0.752,0.623,-0.31,3.845,2.014,-3.296
0.703,-0.689,-0.024,2.38,2.014,-0.244,0.748,0.613,-0.315,4.761,3.052,-3.174
0.704,-0.706,-0.033,3.662,3.296,-0.916,0.743,0.604,-0.323,5.066,4.395,-2.869
0.721,-0.723,-0.048,3.906,4.272,-1.16,0.731,0.593,-0.341,5.005,5.432,-1.831
0.738,-0.719,-0.051,2.625,4.395,-0.549,0.73,0.584,-0.358,3.662,6.287,-0.366
0.742,-0.714,-0.058,1.709,3.174,0.61,0.742,0.586,-0.371,1.16,6.348,0.732
0.736,-0.701,-0.059,0.732,2.136,1.465,0.746,0.599,-0.371,-1.221,5.127,1.587
0.728,-0.691,-0.058,0.122,1.282,1.77,0.746,0.619,-0.36,-3.113,2.869,1.221
0.718,-0.687,-0.054,0.0,0.732,1.709,0.743,0.633,-0.344,-3.784,0.732,-0.061
0.712,-0.686,-0.047,0.244,0.366,1.404,0.743,0.633,-0.329,-2.197,-0.854,-1.892
0.705,-0.689,-0.047,0.366,-0.061,1.038,0.732,0.625,-0.318,1.343,-1.648,-3.357
0.694,-0.697,-0.047,0.122,-0.61,0.488,0.722,0.612,-0.313,5.371,-1.77,-3.54
0.693,-0.7,-0.041,-0.122,-0.732,-0.122,0.719,0.589,-0.319,7.019,-1.038,-3.113
0.7,-0.697,-0.04,-0.427,-0.854,0.061,0.72,0.569,-0.328,6.775,0.488,-2.625
0.707,-0.691,-0.031,-0.671,-0.61,0.366,0.719,0.561,-0.331,5.31,1.77,-1.587
0.712,-0.692,-0.026,-0.793,-0.366,0.366,0.722,0.561,-0.339,2.625,2.136,0.854
0.72,-0.697,-0.027,-0.793,-0.244,0.244,0.728,0.572,-0.344,0.122,2.014,3.235
0.73,-0.701,-0.029,-0.671,-0.305,0.244,0.735,0.598,-0.343,-1.404,1.953,4.761
0.737,-0.709,-0.029,-0.305,-0.366,0.427,0.746,0.623,-0.334,-2.014,1.526,5.554
0.732,-0.719,-0.027,-0.122,-0.305,0.366,0.752,0.64,-0.332,-1.343,1.099,5.493
0.731,-0.728,-0.026,0.061,0.122,0.061,0.761,0.655,-0.328,0.977,0.854,4.7
0.506,-1.566,0.428,-105.347,148.193,-136.597,0.92,-0.887,0.884,128.906,-60.547,-37.231
0.408,-1.642,0.268,-126.282,144.775,-129.333,0.859,-0.929,0.986,137.329,-57.129,-30.701
0.398,-1.651,0.07,-135.01,150.391,-128.113,0.808,-0.95,1.073,142.883,-49.744,-20.935
0.416,-1.647,-0.077,-126.648,163.147,-123.657,0.764,-0.951,1.147,148.071,-39.612,-9.644
0.445,-1.669,-0.144,-102.234,178.101,-112.549,0.719,-0.949,1.207,155.212,-27.649,2.258
0.47,-1.698,-0.217,-77.087,187.012,-98.083,0.662,-0.917,1.237,166.077,-16.785,14.771
0.473,-1.712,-0.285,-69.458,184.814,-82.092,0.61,-0.878,1.249,182.068,-8.24,27.405
0.463,-1.666,-0.349,-83.557,173.157,-64.27,0.55,-0.827,1.248,202.271,-3.479,39.856
0.425,-1.554,-0.447,-111.023,155.09,-49.011,0.473,-0.755,1.239,225.342,-3.601,50.964
0.347,-1.479,-0.511,-135.437,139.709,-44.739,0.366,-0.669,1.217,251.892,-7.019,60.791
0.337,-1.404,-0.608,-139.893,134.216,-48.279,0.261,-0.586,1.161,282.532,-12.939,71.594
0.39,-1.327,-0.691,-125.122,134.46,-50.415,0.203,-0.506,1.101,312.866,-19.409,82.214
0.413,-1.328,-0.751,-100.769,134.888,-46.631,0.148,-0.443,1.05,336.426,-26.55,91.675
0.518,-1.34,-0.726,-75.195,133.972,-39.612,0.087,-0.379,1.0,352.783,-33.63,101.685
0.458,-1.322,-0.909,-55.786,125.977,-32.349,0.03,-0.301,0.927,365.356,-40.405,113.586
0.489,-1.276,-0.932,-46.814,129.333,-24.109,-0.002,-0.231,0.823,373.657,-46.936,126.831
0.493,-1.191,-0.901,-47.18,134.949,-14.832,-0.027,-0.147,0.73,375.61,-51.88,142.334
0.552,-1.089,-0.922,-45.959,132.629,-3.174,-0.032,-0.03,0.669,369.324,-54.321,159.912
0.662,-1.018,-0.947,-44.983,119.507,6.47,-0.018,0.129,0.605,358.459,-56.702,178.894
0.78,-0.947,-0.952,-47.18,97.778,8.728,0.031,0.349,0.524,347.412,-59.265,200.195
0.878,-0.867,-0.91,-50.476,69.824,3.784,0.118,0.542,0.444,331.421,-57.739,224.976
0.922,-0.796,-0.831,-49.194,39.49,-4.761,0.253,0.786,0.321,302.673,-49.438,248.962
0.887,-0.758,-0.715,-38.391,14.648,-11.902,0.385,1.137,0.224,263.977,-35.828,272.034
0.838,-0.754,-0.573,-21.057,-2.014,-14.709,0.514,1.51,0.083,211.182,-15.991,287.292
0.805,-0.772,-0.45,-3.967,-12.695,-15.686,0.662,1.753,-0.062,151.245,13.55,284.851
0.812,-0.799,-0.359,8.728,-19.958,-15.137,0.837,2.004,-0.176,103.271,45.593,263.977
0.816,-0.832,-0.293,16.113,-25.391,-12.085,1.021,2.243,-0.245,75.867,64.636,234.558
0.791,-0.85,-0.212,18.433,-29.297,-7.019,1.155,2.35,-0.291,66.467,64.514,203.735
0.766,-0.861,-0.143,17.578,-30.823,-2.563,1.206,2.414,-0.286,76.538,47.119,177.734
0.74,-0.855,-0.098,14.893,-29.236,1.465,1.191,2.384,-0.303,99.365,21.912,158.63
0.736,-0.817,-0.064,10.01,-25.391,5.859,1.042,2.213,-0.405,122.559,-1.465,140.32
0.751,-0.764,-0.028,5.066,-20.691,10.254,1.045,2.028,-0.477,140.137,-23.437,123.535
0.767,-0.712,0.006,2.625,-16.968,13.0,0.969,1.728,-0.145,138.245,-23.621,111.816
0.76,-0.668,0.041,3.113,-13.977,12.573,0.927,1.619,-0.062,118.713,-26.733,97.656
