aX1,aY1,aZ1,gX1,gY1,gZ1,aX2,aY2,aZ2,gX2,gY2,gZ2
-0.029,-0.84,0.473,-2.197,-22.095,10.681,0.164,0.909,0.304,11.414,-16.418,-5.005
-0.021,-0.851,0.486,-2.441,-20.935,9.827,0.159,0.912,0.285,11.963,-15.93,-6.531
-0.046,-0.851,0.501,-2.441,-23.987,7.69,0.147,0.913,0.269,12.39,-15.442,-7.629
-0.03,-0.85,0.489,-3.174,-21.729,9.46,0.137,0.918,0.262,14.465,-14.832,-8.606
-0.012,-0.845,0.479,-3.784,-19.592,10.742,0.146,0.93,0.252,17.029,-13.489,-10.376
-0.022,-0.859,0.477,-4.333,-20.02,10.742,0.147,0.932,0.254,18.738,-13.0,-11.658
0.002,-0.87,0.465,-3.662,-20.813,10.498,0.149,0.923,0.263,19.043,-13.428,-11.047
-0.026,-0.898,0.451,-2.136,-23.132,10.071,0.156,0.933,0.252,16.113,-13.672,-9.338
-0.044,-0.914,0.435,-2.747,-23.132,8.789,0.154,0.936,0.254,12.085,-13.489,-7.08
-0.036,-0.908,0.426,-4.395,-20.63,7.202,0.162,0.942,0.26,8.484,-13.062,-4.822
-0.032,-0.899,0.424,-4.7,-18.86,5.493,0.167,0.945,0.273,6.042,-12.512,-3.174
-0.035,-0.895,0.43,-4.639,-17.761,3.479,0.17,0.951,0.278,5.127,-11.658,-2.441
-0.033,-0.886,0.439,-4.089,-15.686,2.808,0.173,0.961,0.292,5.92,-10.132,-1.953
-0.028,-0.873,0.447,-4.333,-13.367,2.075,0.185,0.96,0.289,7.629,-8.24,-1.953
-0.018,-0.871,0.461,-4.517,-11.963,1.343,0.191,0.959,0.291,9.888,-7.507,-1.892
-0.018,-0.87,0.478,-4.333,-11.658,0.977,0.183,0.954,0.298,12.695,-8.667,-1.892
-0.015,-0.872,0.489,-4.517,-11.292,1.282,0.179,0.94,0.299,14.832,-9.521,-2.075
-0.013,-0.871,0.489,-5.493,-11.292,1.404,0.181,0.926,0.29,15.381,-9.644,-2.197
-0.008,-0.868,0.486,-5.859,-12.085,2.136,0.186,0.916,0.294,14.343,-9.521,-2.197
-0.013,-0.868,0.484,-6.409,-13.245,2.38,0.181,0.915,0.292,12.329,-9.216,-2.258
-0.024,-0.869,0.476,-6.531,-14.282,2.319,0.182,0.916,0.305,9.888,-9.033,-2.014
-0.032,-0.863,0.47,-5.493,-14.282,1.709,0.193,0.927,0.308,6.775,-9.155,-0.854
-0.037,-0.858,0.467,-3.601,-13.489,0.366,0.197,0.935,0.312,4.333,-10.498,0.122
-0.042,-0.842,0.461,-1.77,-12.207,-1.221,0.185,0.937,0.31,2.93,-12.939,0.854
-0.046,-0.833,0.46,0.977,-11.169,-1.648,0.161,0.948,0.311,3.845,-14.038,2.075
-0.048,-0.828,0.466,3.54,-9.766,-1.404,0.167,0.945,0.296,5.737,-12.817,1.953
-0.057,-0.828,0.469,5.188,-8.301,-0.916,0.175,0.934,0.283,6.836,-11.292,1.343
-0.059,-0.83,0.47,6.042,-7.019,0.122,0.172,0.928,0.283,7.141,-12.451,1.343
-0.067,-0.84,0.472,5.859,-5.676,1.648,0.157,0.932,0.287,6.47,-14.832,1.16
-0.068,-0.849,0.47,5.066,-3.845,3.052,0.137,0.933,0.289,5.066,-17.029,0.854
-0.065,-0.857,0.468,4.211,-2.563,4.456,0.123,0.94,0.28,3.479,-18.127,0.488
-0.063,-0.857,0.471,2.93,-1.526,4.944,0.118,0.935,0.27,4.456,-17.7,0.305
-0.057,-0.852,0.477,2.075,-0.732,4.944,0.127,0.938,0.27,6.287,-15.869,0.305
-0.058,-0.85,0.479,2.197,-0.305,4.761,0.133,0.936,0.277,6.836,-14.282,0.732
-0.053,-0.847,0.486,2.747,-0.244,4.761,0.126,0.93,0.288,6.775,-13.0,1.221
-0.051,-0.85,0.487,3.235,-0.244,4.272,0.131,0.931,0.294,6.47,-12.268,1.282
-0.05,-0.856,0.489,4.761,-0.366,4.15,0.144,0.924,0.292,4.7,-12.085,1.709
-0.053,-0.86,0.495,5.371,-0.244,4.028,0.141,0.933,0.308,2.258,-11.902,2.747
-0.049,-0.861,0.496,5.31,0.305,3.601,0.147,0.937,0.315,-0.244,-10.376,3.723
-0.048,-0.861,0.501,4.7,0.549,2.93,0.157,0.94,0.326,-2.014,-8.972,3.662
-0.45,-1.647,-2.133,68.054,-118.042,15.869,-1.559,0.696,-1.143,-123.596,174.072,35.583
-0.868,-1.75,-3.141,57.922,-12.146,-7.69,-0.247,0.856,-0.931,-90.576,154.602,20.447
-0.357,-1.27,-2.615,98.511,150.94,-36.865,0.036,1.492,-0.773,-99.06,51.147,58.838
-0.556,-1.177,-1.52,20.935,180.664,-18.555,0.038,1.596,-0.414,-28.137,-3.906,45.593
0.042,-1.371,-1.124,44.312,113.098,-14.343,0.161,1.496,-0.485,47.729,-31.25,25.818
-0.027,-1.512,-0.587,47.485,41.87,-24.292,0.027,1.329,-0.684,98.999,-57.068,5.127
-0.1,-1.579,-0.56,18.433,2.38,-30.762,-0.021,1.113,-0.838,124.878,-62.317,-13.428
0.123,-1.546,-0.858,-41.26,-14.404,-28.381,-0.096,0.922,-0.979,135.071,-50.903,-26.245
-0.159,-1.298,-0.905,-96.069,-17.578,-21.057,-0.122,0.831,-0.987,127.808,-35.522,-28.809
-0.268,-1.205,-0.976,-151.672,4.761,-10.01,-0.127,0.817,-0.873,103.333,-17.639,-23.865
-0.193,-1.167,-0.983,-198.669,43.335,-8.85,-0.136,0.826,-0.733,68.176,6.531,-13.428
-0.054,-0.972,-0.924,-218.323,76.05,-14.893,-0.109,0.884,-0.617,32.837,34.302,1.282
0.013,-0.821,-0.78,-205.444,91.797,-27.832,-0.043,0.943,-0.524,6.47,57.8,14.832
0.042,-0.744,-0.644,-171.082,96.375,-41.504,0.009,0.997,-0.435,-6.714,71.594,21.423
0.041,-0.718,-0.506,-129.7,96.497,-49.866,0.047,1.027,-0.359,-6.897,78.125,21.179
0.051,-0.726,-0.377,-92.896,98.572,-52.856,0.086,1.043,-0.307,3.662,81.604,15.32
0.064,-0.766,-0.267,-64.575,102.905,-51.392,0.114,1.059,-0.302,20.691,82.764,5.737
0.072,-0.83,-0.162,-46.082,106.75,-46.936,0.1,1.087,-0.312,38.025,80.994,-5.615
0.102,-0.857,-0.093,-39.551,111.267,-38.025,0.077,1.098,-0.327,53.65,78.552,-14.954
0.145,-0.91,0.002,-44.678,114.563,-28.503,0.048,1.083,-0.314,68.42,80.2,-20.325
0.137,-0.959,0.119,-54.016,114.075,-19.043,0.038,1.038,-0.251,81.543,88.684,-22.095
0.111,-0.989,0.188,-65.857,113.708,-11.536,0.068,0.953,-0.163,89.05,101.685,-21.606
0.068,-0.969,0.263,-83.74,112.0,-6.104,0.104,0.884,-0.025,85.754,115.295,-18.188
0.042,-0.928,0.357,-107.788,110.046,-1.526,0.148,0.839,0.098,71.899,128.845,-11.902
0.059,-0.886,0.441,-132.446,110.352,2.258,0.18,0.845,0.225,55.908,141.357,-5.737
0.081,-0.842,0.514,-149.597,111.572,5.981,0.235,0.902,0.345,44.373,150.269,-3.479
0.104,-0.795,0.583,-157.043,112.732,8.667,0.311,0.968,0.463,38.574,154.297,-4.456
0.098,-0.747,0.647,-156.006,114.38,10.132,0.367,1.016,0.565,41.077,152.588,-6.592
0.091,-0.731,0.729,-149.902,116.15,9.277,0.397,1.041,0.603,51.086,146.057,-8.301
0.121,-0.745,0.801,-137.817,117.126,6.348,0.413,1.005,0.637,66.528,136.414,-10.925
0.126,-0.761,0.889,-121.338,116.15,1.709,0.43,0.966,0.672,77.698,125.549,-13.428
0.149,-0.761,0.933,-103.638,111.45,-3.845,0.432,0.949,0.677,80.444,116.516,-13.916
0.154,-0.748,0.977,-88.074,103.516,-9.766,0.441,0.932,0.697,80.017,106.995,-15.076
0.166,-0.707,1.005,-74.89,95.276,-15.564,0.434,0.885,0.709,75.256,94.788,-14.526
0.17,-0.677,0.999,-59.082,85.815,-21.362,0.409,0.871,0.727,67.383,82.031,-9.216
0.171,-0.621,1.012,-42.114,74.89,-27.405,0.402,0.85,0.758,60.791,72.876,-2.441
0.172,-0.583,0.974,-25.269,63.965,-34.241,0.388,0.798,0.729,52.246,67.505,5.432
0.112,-0.583,0.969,-12.756,54.871,-40.771,0.362,0.773,0.716,45.227,62.622,15.015
0.087,-0.568,0.942,-4.944,49.011,-44.128,0.32,0.707,0.75,38.757,60.242,25.757
0.036,-0.523,0.956,-0.61,43.64,-40.649,0.292,0.704,0.719,27.893,58.716,35.828
0.007,-0.486,0.922,1.892,45.166,-33.936,0.29,0.665,0.754,19.47,57.739,42.48
0.014,-0.486,0.899,3.418,49.255,-27.771,0.278,0.658,0.75,12.085,57.068,46.814
0.019,-0.508,0.891,5.615,51.819,-25.452,0.261,0.664,0.742,8.911,55.298,47.18
0.016,-0.533,0.89,8.118,52.063,-26.428,0.243,0.666,0.748,8.667,53.101,44.373
0.014,-0.548,0.89,9.216,51.147,-27.71,0.23,0.659,0.749,8.789,51.697,40.588
0.018,-0.55,0.881,9.338,48.462,-29.602,0.222,0.647,0.75,9.46,51.025,36.682
0.03,-0.548,0.845,9.46,43.762,-31.555,0.221,0.641,0.749,7.812,48.767,33.02
0.014,-0.542,0.849,8.24,36.987,-32.41,0.217,0.631,0.756,7.08,45.715,29.846
-0.007,-0.567,0.845,7.263,29.724,-32.043,0.224,0.617,0.771,6.836,41.931,27.039
-0.012,-0.59,0.823,6.287,24.231,-30.029,0.228,0.63,0.754,4.639,37.17,23.682
-0.025,-0.599,0.818,2.625,18.921,-27.832,0.201,0.638,0.744,5.249,31.372,19.409
-0.042,-0.594,0.809,-2.136,15.381,-25.757,0.193,0.655,0.746,8.24,25.513,15.442
-0.052,-0.579,0.799,-6.531,13.55,-22.888,0.199,0.678,0.72,9.949,22.461,11.292
-0.059,-0.573,0.792,-7.996,11.658,-19.287,0.197,0.696,0.695,12.207,19.287,5.92
-0.068,-0.582,0.788,-8.057,9.277,-15.869,0.18,0.722,0.677,14.893,14.709,1.404
-0.081,-0.593,0.782,-7.629,6.775,-12.756,0.169,0.752,0.648,17.09,10.437,-1.404
-0.092,-0.61,0.773,-6.653,4.578,-9.766,0.162,0.775,0.636,18.86,8.118,-3.418
-0.099,-0.633,0.757,-5.798,2.808,-7.019,0.162,0.783,0.623,20.325,8.118,-5.188
-0.107,-0.656,0.747,-6.226,1.221,-5.371,0.166,0.78,0.617,20.325,9.094,-5.432
-0.114,-0.669,0.738,-6.775,-0.183,-4.272,0.177,0.775,0.626,17.944,9.155,-3.601
-0.116,-0.682,0.729,-7.568,-1.465,-3.357,0.177,0.772,0.632,13.55,8.301,-1.404
-0.112,-0.69,0.721,-7.629,-2.502,-2.808,0.183,0.774,0.63,7.996,6.775,1.221
-0.116,-0.703,0.712,-6.348,-3.357,-2.319,0.179,0.781,0.622,3.052,3.967,2.869
-0.124,-0.718,0.709,-4.7,-4.333,-1.709,0.176,0.801,0.598,1.038,1.099,3.54
-0.125,-0.73,0.704,-4.15,-4.578,-1.16,0.171,0.82,0.583,2.197,-1.648,2.686
-0.113,-0.743,0.699,-3.418,-4.517,-0.305,0.165,0.83,0.563,4.456,-4.15,1.343
-0.103,-0.754,0.698,-2.502,-4.15,0.549,0.153,0.835,0.538,6.409,-6.897,0.0
-0.098,-0.756,0.697,-1.709,-4.272,1.587,0.141,0.833,0.514,8.301,-9.521,-1.648
-0.085,-0.762,0.696,-0.793,-5.127,2.563,0.132,0.833,0.494,9.888,-11.108,-3.357
-0.077,-0.768,0.691,-0.122,-5.92,3.601,0.128,0.839,0.471,11.169,-11.597,-4.639
-0.071,-0.769,0.684,-1.038,-6.592,5.31,0.13,0.834,0.462,11.353,-11.475,-6.287
-0.067,-0.769,0.676,-1.77,-7.019,7.629,0.133,0.837,0.455,10.071,-11.108,-7.629
-0.057,-0.775,0.661,-1.709,-7.568,9.521,0.133,0.85,0.45,8.423,-11.169,-8.484
-0.055,-0.778,0.646,-0.916,-8.362,10.681,0.133,0.856,0.445,7.935,-11.292,-9.583
-0.055,-0.781,0.633,-0.549,-9.155,11.78,0.132,0.856,0.441,7.996,-11.536,-10.132
-0.053,-0.778,0.616,-0.061,-9.888,13.062,0.137,0.862,0.427,7.019,-11.658,-9.888
-0.056,-0.773,0.6,0.977,-10.986,13.733,0.136,0.866,0.412,4.883,-12.756,-9.46
-0.052,-0.767,0.589,3.479,-11.841,14.587,0.129,0.877,0.405,2.93,-14.587,-8.789
-0.051,-0.773,0.574,5.981,-12.512,15.442,0.123,0.885,0.387,1.709,-15.076,-8.423
-0.057,-0.79,0.558,9.033,-13.916,15.93,0.126,0.888,0.376,1.465,-14.343,-8.24
-0.075,-0.794,0.552,11.658,-16.235,14.404,0.123,0.893,0.368,1.343,-13.916,-8.423
-0.045,-0.808,0.511,12.329,-15.869,14.282,0.12,0.898,0.359,1.343,-13.489,-8.85
-0.04,-0.833,0.53,11.047,-18.25,11.23,0.121,0.905,0.352,0.977,-13.489,-9.033
-0.061,-0.845,0.534,10.803,-20.142,10.742,0.119,0.91,0.352,0.977,-13.428,-9.338
-0.065,-0.857,0.509,9.155,-17.212,11.414,0.123,0.912,0.357,2.686,-12.329,-10.132
-0.05,-0.86,0.496,7.08,-14.526,10.864,0.132,0.905,0.36,4.883,-11.169,-11.23
-0.046,-0.867,0.5,5.676,-14.587,9.033,0.14,0.895,0.364,5.737,-10.681,-11.902
-0.059,-0.875,0.507,5.31,-15.625,6.592,0.14,0.891,0.365,4.944,-10.498,-11.78
-0.061,-0.882,0.506,4.211,-15.259,4.333,0.141,0.887,0.362,3.052,-10.864,-11.169
-0.06,-0.878,0.513,2.808,-14.954,2.991,0.138,0.888,0.363,0.183,-11.292,-9.583
-0.059,-0.872,0.521,1.465,-15.015,1.953,0.134,0.885,0.367,-2.991,-11.108,-7.935
-0.062,-0.863,0.524,0.122,-15.198,1.465,0.137,0.891,0.369,-5.859,-10.498,-6.042
-0.062,-0.851,0.521,-2.014,-15.198,1.831,0.135,0.899,0.375,-8.972,-9.827,-4.15
-0.063,-0.842,0.522,-4.7,-15.503,2.563,0.133,0.909,0.38,-11.414,-8.789,-2.38
-0.065,-0.833,0.523,-6.836,-15.747,2.808,0.125,0.922,0.382,-12.634,-7.935,-0.732
-0.075,-0.831,0.516,-6.836,-15.808,3.113,0.131,0.931,0.383,-12.512,-7.141,0.305
-0.083,-0.825,0.516,-5.859,-15.503,2.808,0.136,0.933,0.377,-11.108,-6.531,0.305
-0.086,-0.813,0.514,-3.601,-14.282,2.014,0.129,0.933,0.375,-8.972,-6.531,-0.183
-0.09,-0.806,0.514,-1.282,-12.695,1.099,0.118,0.929,0.369,-6.226,-6.958,-1.221
-0.09,-0.802,0.519,0.61,-11.292,0.549,0.111,0.924,0.364,-3.296,-6.653,-2.197
-0.087,-0.789,0.522,2.136,-9.644,0.183,0.104,0.92,0.364,-0.427,-5.615,-2.808
-0.087,-0.785,0.525,4.578,-8.728,0.366,0.101,0.911,0.366,1.648,-4.395,-3.357
-0.09,-0.788,0.527,6.531,-7.812,0.977,0.099,0.902,0.369,1.953,-2.991,-3.235
-0.094,-0.798,0.526,7.446,-6.592,2.136,0.101,0.895,0.371,0.488,-2.075,-2.625
-0.099,-0.803,0.524,7.507,-5.554,3.296,0.098,0.892,0.373,-2.014,-0.916,-2.197
-0.108,-0.806,0.521,6.836,-4.7,3.784,0.103,0.891,0.375,-3.784,0.732,-1.343
-0.109,-0.802,0.522,4.883,-3.845,3.967,0.107,0.894,0.38,-4.639,1.831,-0.183
-0.106,-0.802,0.525,3.479,-2.747,4.822,0.115,0.9,0.385,-5.005,2.625,0.671
-0.104,-0.799,0.531,2.991,-1.77,5.493,0.122,0.905,0.397,-4.639,3.723,0.793
-0.104,-0.798,0.529,3.54,-0.793,6.348,0.132,0.91,0.412,-4.333,4.395,0.549
-0.105,-0.804,0.533,4.456,-0.183,6.714,0.141,0.916,0.421,-4.089,4.333,0.488
-0.107,-0.819,0.538,5.676,0.854,6.836,0.141,0.922,0.432,-2.38,3.967,0.732
-0.107,-0.822,0.542,6.165,2.075,6.226,0.144,0.92,0.437,0.366,3.784,0.366
-0.1,-0.828,0.551,7.385,2.93,5.676,0.143,0.909,0.435,2.136,3.54,-0.183
-0.094,-0.831,0.56,7.69,3.479,5.188,0.137,0.901,0.431,2.563,3.174,-0.549
-0.091,-0.829,0.567,7.202,3.479,4.578,0.135,0.894,0.426,2.319,2.808,-0.61
-0.088,-0.829,0.571,6.226,3.235,4.211,0.139,0.892,0.424,1.282,2.136,-0.305
-0.087,-0.831,0.569,5.188,2.136,3.906,0.135,0.888,0.424,-0.427,1.953,0.488
-0.089,-0.826,0.562,3.723,0.854,3.235,0.135,0.885,0.422,-2.136,2.197,1.282
0.159,-1.763,-1.323,8.667,-361.633,102.478,-0.566,1.137,-1.457,11.414,-217.651,26.184
-0.099,-1.76,-1.7,-37.354,-337.891,86.853,-0.624,1.136,-1.527,6.897,-194.214,29.48
-0.326,-1.675,-1.915,-65.247,-292.908,73.547,-1.183,1.079,-1.626,-1.648,-163.086,29.358
-0.904,-1.636,-4.0,-45.715,-208.74,54.199,-1.101,1.4,-3.731,-49.561,-32.837,41.443
-1.55,-1.609,-2.384,109.009,-57.068,-1.648,-1.502,0.282,-1.657,-84.534,215.393,39.246
-1.131,-1.48,-1.974,91.492,44.861,-3.723,-0.442,0.835,-0.525,-61.34,124.756,19.836
-0.311,-1.694,-1.194,75.989,68.726,-5.493,-0.312,1.751,-0.837,-31.372,4.211,16.479
0.013,-1.625,-0.846,38.513,38.452,-6.165,-0.371,1.424,-0.25,63.477,-45.41,-15.93
-0.228,-1.634,-0.844,50.171,-15.747,-15.503,-0.237,1.245,-0.716,134.155,-51.331,-48.645
-0.351,-1.444,-0.93,57.251,-42.908,-35.095,-0.132,0.914,-0.877,154.663,-46.021,-70.374
-0.265,-1.356,-0.998,10.742,-27.649,-35.583,-0.074,0.836,-0.802,145.508,-58.838,-81.787
-0.203,-1.192,-0.932,-47.424,6.165,-23.499,-0.067,0.817,-0.753,125.305,-58.716,-90.759
-0.123,-1.057,-0.78,-78.369,33.997,-11.23,-0.004,0.858,-0.599,100.769,-43.579,-88.318
-0.079,-0.981,-0.674,-85.754,49.622,-5.31,0.037,0.939,-0.492,71.533,-20.142,-75.928
-0.088,-0.945,-0.508,-79.956,54.382,-6.653,0.081,0.995,-0.426,41.992,-0.122,-56.274
-0.044,-0.981,-0.476,-72.083,64.331,-14.893,0.105,1.018,-0.421,18.127,14.465,-33.813
-0.015,-0.97,-0.357,-64.392,65.735,-25.879,0.106,1.055,-0.379,-3.357,20.081,-8.789
0.029,-0.932,-0.279,-58.777,66.772,-31.494,0.108,1.07,-0.335,-22.034,23.987,10.437
0.063,-0.914,-0.198,-55.176,68.298,-34.607,0.11,1.08,-0.305,-35.4,30.151,21.423
0.094,-0.892,-0.102,-51.575,68.298,-34.119,0.089,1.085,-0.279,-42.053,36.926,26.001
0.135,-0.875,-0.007,-48.218,68.298,-29.724,0.078,1.068,-0.253,-39.795,45.105,27.1
0.156,-0.866,0.09,-46.204,68.176,-23.56,0.053,1.044,-0.213,-29.053,54.626,25.757
0.159,-0.875,0.182,-44.128,67.322,-17.151,0.037,1.032,-0.179,-13.611,65.857,21.24
0.141,-0.88,0.268,-43.03,66.833,-10.01,0.031,0.968,-0.107,7.812,78.491,13.916
0.098,-0.873,0.325,-44.495,68.726,-3.601,0.047,0.875,-0.017,27.039,89.844,5.798
0.07,-0.864,0.39,-47.546,72.693,2.075,0.052,0.781,0.05,33.203,97.717,-1.16
0.047,-0.853,0.456,-51.025,77.271,6.348,0.037,0.745,0.123,29.968,102.234,-8.057
0.039,-0.849,0.517,-53.65,82.886,9.155,0.045,0.768,0.161,25.146,108.032,-17.639
0.051,-0.859,0.572,-54.199,87.585,11.414,0.085,0.817,0.211,20.691,114.624,-29.785
0.058,-0.86,0.618,-52.002,89.355,12.695,0.127,0.883,0.292,18.86,120.605,-39.673
0.069,-0.857,0.662,-48.218,88.745,11.719,0.15,0.938,0.346,18.86,125.916,-46.082
0.074,-0.852,0.7,-42.908,86.365,9.521,0.169,0.985,0.432,18.738,132.507,-48.706
0.067,-0.845,0.734,-36.743,83.069,7.202,0.215,1.0,0.5,15.32,140.198,-45.532
0.066,-0.825,0.761,-31.189,78.857,4.944,0.347,0.951,0.59,-0.61,138.977,-34.119
0.031,-0.809,0.791,-25.879,74.768,2.502,0.341,1.025,0.595,-26.978,116.638,-19.47
0.029,-0.801,0.79,-20.935,72.021,-0.671,0.27,1.025,0.594,-34.912,111.755,-6.287
0.029,-0.803,0.785,-15.442,68.665,-3.662,0.244,1.016,0.575,-29.907,112.915,0.305
0.023,-0.796,0.771,-7.69,64.758,-7.019,0.246,1.022,0.604,-19.287,113.464,5.798
0.004,-0.779,0.754,1.038,60.608,-10.803,0.285,1.013,0.676,-10.559,110.168,11.658
-0.032,-0.78,0.743,10.925,57.251,-15.625,0.331,0.972,0.692,-10.559,102.6,16.052
-0.053,-0.78,0.683,21.057,58.105,-20.325,0.333,0.944,0.7,-15.808,90.576,18.311
-0.069,-0.762,0.677,28.748,59.204,-22.644,0.299,0.943,0.715,-18.188,78.43,18.127
-0.089,-0.732,0.687,34.729,61.34,-21.606,0.267,0.96,0.706,-14.526,69.519,15.808
-0.073,-0.719,0.678,39.612,66.467,-18.494,0.253,0.993,0.687,-4.944,64.697,11.353
-0.056,-0.732,0.656,41.016,72.083,-15.93,0.26,1.0,0.655,10.315,62.134,4.395
-0.053,-0.775,0.622,38.635,75.867,-15.076,0.251,0.986,0.648,29.724,60.425,-2.686
-0.056,-0.773,0.598,33.997,77.332,-14.954,0.237,0.935,0.636,47.913,59.265,-8.789
-0.032,-0.787,0.585,27.71,76.782,-17.944,0.231,0.88,0.626,59.326,58.167,-13.794
-0.042,-0.802,0.608,21.667,73.547,-23.621,0.254,0.839,0.616,62.378,56.396,-15.198
-0.034,-0.807,0.635,15.381,67.505,-28.992,0.237,0.795,0.627,59.204,54.016,-11.414
-0.036,-0.81,0.678,8.667,58.899,-33.752,0.224,0.777,0.608,48.706,50.171,-5.066
-0.044,-0.809,0.722,1.892,49.561,-37.17,0.208,0.771,0.601,34.729,47.302,2.38
-0.049,-0.794,0.74,-2.991,41.443,-36.865,0.198,0.771,0.58,19.104,46.448,11.353
-0.055,-0.784,0.735,-7.202,33.813,-33.142,0.208,0.788,0.573,4.822,45.044,19.836
-0.077,-0.766,0.715,-11.414,25.879,-27.893,0.211,0.82,0.567,-3.662,42.48,27.1
-0.102,-0.769,0.685,-15.076,18.555,-22.766,0.203,0.858,0.551,-8.728,39.124,31.86
-0.118,-0.79,0.642,-17.639,13.245,-18.25,0.186,0.878,0.536,-9.277,36.499,33.875
-0.134,-0.812,0.59,-20.752,11.353,-15.686,0.187,0.875,0.515,-3.723,34.79,32.166
-0.156,-0.829,0.543,-23.315,11.902,-14.832,0.171,0.886,0.498,5.737,32.043,28.503
-0.162,-0.834,0.516,-24.963,14.038,-15.625,0.154,0.879,0.473,15.991,28.137,22.827
-0.166,-0.84,0.509,-25.208,17.334,-16.785,0.144,0.86,0.454,25.269,24.597,16.113
-0.159,-0.826,0.517,-24.475,21.362,-17.883,0.141,0.839,0.446,32.837,20.996,10.01
-0.14,-0.811,0.537,-22.278,24.17,-18.616,0.136,0.828,0.434,37.781,17.517,5.066
-0.118,-0.8,0.562,-19.348,24.78,-18.921,0.136,0.811,0.417,40.527,14.526,0.488
-0.105,-0.795,0.584,-14.587,22.644,-17.944,0.137,0.801,0.42,41.443,11.658,-2.563
-0.101,-0.8,0.596,-9.216,18.677,-15.686,0.141,0.794,0.416,39.368,9.521,-4.211
-0.103,-0.809,0.598,-4.456,13.794,-13.062,0.144,0.798,0.415,35.156,7.812,-5.066
-0.103,-0.826,0.602,-1.282,8.667,-9.888,0.147,0.804,0.411,30.09,6.165,-5.615
-0.098,-0.842,0.596,0.244,4.211,-6.287,0.138,0.838,0.406,26.062,4.15,-6.104
-0.096,-0.864,0.581,-0.244,0.427,-3.174,0.117,0.885,0.367,22.095,1.648,-6.287
-0.098,-0.885,0.552,-1.892,-2.808,-0.793,0.098,0.926,0.331,19.653,0.854,-5.615
-0.116,-0.906,0.512,-4.089,-4.944,1.343,0.102,0.923,0.307,19.775,0.732,-5.188
-0.126,-0.92,0.472,-6.897,-5.188,2.197,0.109,0.925,0.3,18.494,0.549,-4.639
-0.123,-0.915,0.449,-8.972,-4.333,2.38,0.117,0.936,0.299,16.174,0.732,-4.456
-0.113,-0.901,0.445,-9.399,-3.174,2.869,0.112,0.947,0.304,14.465,0.549,-5.005
-0.093,-0.899,0.445,-7.629,-2.808,3.845,0.112,0.947,0.308,14.771,0.671,-7.08
-0.083,-0.896,0.439,-3.784,-3.906,6.47,0.128,0.934,0.306,16.174,0.366,-9.338
-0.082,-0.897,0.433,0.061,-6.287,9.338,0.121,0.938,0.313,18.066,-1.953,-11.353
-0.081,-0.912,0.429,3.784,-10.01,10.742,0.112,0.931,0.299,18.921,-5.737,-13.367
-0.077,-0.934,0.411,6.653,-13.794,12.085,0.103,0.941,0.285,16.785,-10.62,-14.893
-0.079,-0.941,0.39,8.118,-17.212,13.123,0.088,0.956,0.265,11.597,-16.174,-15.686
-0.073,-0.95,0.364,8.667,-20.691,13.062,0.079,0.97,0.237,5.615,-20.752,-15.32
-0.066,-0.967,0.346,9.033,-24.048,12.024,0.073,0.981,0.218,1.16,-22.766,-13.916
-0.101,-0.976,0.314,8.179,-25.94,9.827,0.066,0.991,0.208,-1.221,-22.949,-12.512
-0.084,-0.997,0.28,4.944,-25.879,7.507,0.06,1.002,0.21,-1.709,-21.545,-11.292
-0.111,-0.981,0.287,1.77,-27.344,4.272,0.059,0.997,0.206,-1.404,-18.738,-10.559
-0.12,-0.975,0.268,-0.793,-24.78,2.93,0.063,0.998,0.212,-0.916,-15.991,-9.521
-0.113,-0.959,0.261,-2.625,-21.179,0.061,0.065,0.987,0.214,-0.549,-14.16,-9.155
-0.106,-0.939,0.264,-2.747,-19.287,-1.831,0.067,0.984,0.21,0.549,-12.634,-8.972
-0.094,-0.928,0.267,-1.77,-18.311,-3.235,0.074,0.976,0.221,2.014,-11.719,-9.216
-0.099,-0.928,0.283,-0.183,-18.066,-4.456,0.073,0.974,0.22,2.441,-11.169,-9.766
-0.107,-0.927,0.289,1.16,-17.334,-4.517,0.074,0.973,0.222,2.38,-10.559,-10.01
-0.106,-0.924,0.297,1.77,-16.235,-4.089,0.077,0.969,0.222,2.075,-10.254,-9.766
-0.1,-0.916,0.308,2.197,-15.198,-3.906,0.081,0.973,0.222,1.282,-10.193,-9.644
-0.099,-0.911,0.312,3.235,-14.954,-3.357,0.084,0.977,0.225,0.061,-9.766,-9.094
-0.102,-0.911,0.317,3.845,-15.198,-2.808,0.084,0.976,0.231,-0.977,-8.728,-8.179
-0.106,-0.917,0.316,4.028,-14.771,-2.93,0.082,0.977,0.236,-1.526,-7.385,-6.653
-0.118,-0.922,0.308,3.479,-13.367,-2.991,0.091,0.973,0.243,-1.77,-5.493,-4.944
-0.122,-0.913,0.307,1.892,-11.658,-3.113,0.092,0.968,0.259,-2.014,-3.906,-2.93
-0.126,-0.897,0.311,0.183,-9.766,-3.174,0.091,0.967,0.268,-2.258,-2.869,-1.282
-0.123,-0.883,0.314,-0.122,-7.385,-2.319,0.09,0.961,0.275,-2.258,-1.953,1.038
-0.124,-0.872,0.315,0.732,-5.371,-0.916,0.103,0.957,0.278,-1.953,-0.488,2.869
-0.129,-0.869,0.315,2.686,-3.967,0.488,0.109,0.957,0.289,-2.014,0.61,4.395
