aX,aY,aZ,gX,gY,gZ
-0.079,-0.034,0.921,10.803,-1.587,-6.714
-0.084,-0.023,0.953,7.629,-1.343,-5.066
-0.079,-0.011,0.979,6.348,-0.122,-2.563
-0.064,-0.009,0.999,6.836,1.526,-0.977
-0.048,-0.010,1.006,7.446,3.052,0.427
-0.027,-0.018,1.015,7.751,4.150,1.465
-0.008,-0.025,1.015,7.446,4.761,1.282
0.003,-0.023,1.018,5.920,4.944,-0.366
0.013,-0.014,1.025,3.235,4.944,-2.808
-0.001,-0.002,1.038,0.305,3.906,-5.737
-0.022,0.016,1.051,-1.526,2.014,-7.935
-0.036,0.026,1.056,-1.526,0.671,-9.094
-0.046,0.032,1.049,0.061,0.549,-9.583
-0.052,0.033,1.028,2.258,1.160,-9.521
-0.062,0.027,1.010,4.028,1.892,-8.789
-0.061,0.024,0.998,4.761,1.953,-7.812
-0.061,0.025,0.982,5.188,2.197,-6.897
-0.059,0.026,0.976,5.249,2.441,-6.836
-0.058,0.022,0.967,4.272,3.235,-6.958
-0.065,0.023,0.966,2.441,3.479,-6.775
-0.064,0.020,0.965,0.916,3.662,-5.432
-0.057,0.018,0.969,0.366,3.418,-3.967
-0.051,0.008,0.977,0.366,3.418,-2.380
-0.034,0.002,0.974,1.099,4.211,-1.526
-0.017,-0.005,0.964,1.831,5.493,-1.282
-0.003,-0.012,0.957,1.892,5.859,-1.587
0.002,-0.008,0.956,1.160,5.432,-1.831
0.001,0.002,0.949,0.061,4.883,-2.258
0.002,0.002,0.953,-0.977,3.784,-3.052
-0.009,0.008,0.951,-2.686,2.075,-3.967
-0.027,0.016,0.955,-3.967,1.221,-4.028
-0.036,0.019,0.954,-3.967,0.793,-3.784
-0.040,0.016,0.957,-3.479,0.610,-3.052
-0.045,0.016,0.960,-2.747,0.427,-2.319
-0.050,0.017,0.969,-2.014,0.183,-1.709
-0.050,0.021,0.976,-1.587,0.183,-0.854
-0.050,0.024,0.980,-1.404,0.671,-0.244
-0.052,0.026,0.982,-1.648,0.854,0.427
-0.055,0.028,0.989,-1.404,1.160,1.648
-0.051,0.019,0.986,-0.732,1.831,2.441
-0.046,0.008,0.989,-0.366,2.075,3.113
-0.041,0.004,0.998,-0.488,1.587,3.784
-0.028,0.004,1.003,-0.061,1.831,4.028
-0.022,-0.002,0.999,0.427,2.380,3.296
-0.023,-0.002,0.991,0.000,2.686,2.808
-0.022,0.001,0.992,-1.099,2.014,2.563
-0.026,0.011,1.001,-2.441,0.977,2.258
-0.027,0.018,1.009,-2.930,0.061,1.831
-0.033,0.022,1.009,-2.808,-0.061,1.587
-0.045,0.029,1.008,-2.380,-0.122,1.465
-0.051,0.033,1.006,-1.160,0.122,2.136
-0.051,0.029,0.997,0.854,1.038,2.930
-0.047,0.022,0.983,2.441,1.953,3.540
-0.042,0.016,0.971,2.747,2.625,4.089
-0.040,0.013,0.966,2.075,2.747,4.517
-0.034,0.014,0.967,1.099,2.502,4.822
-0.023,0.015,0.971,0.549,2.319,5.005
-0.018,0.010,0.972,0.671,2.258,4.211
-0.023,0.008,0.967,0.610,2.075,3.235
-0.026,0.003,0.976,-0.122,1.038,2.258
-0.033,0.004,0.981,-0.427,0.610,1.709
-0.742,2.212,-0.800,-257.812,-154.968,-144.714
-2.949,1.155,0.871,-743.591,-300.903,-52.490
-1.954,3.180,0.658,-536.255,-85.815,91.553
-0.195,2.085,0.581,-188.416,113.037,172.180
0.365,1.425,0.713,-11.292,119.751,173.157
0.635,1.209,0.749,83.069,113.220,144.897
0.578,0.968,0.779,122.986,103.516,82.214
0.634,0.567,0.778,148.376,92.163,11.169
0.614,0.355,0.667,157.715,72.205,-44.922
0.416,0.326,0.755,132.141,24.902,-80.688
0.197,0.340,0.819,100.525,-16.785,-100.220
0.064,0.410,0.839,77.393,-36.255,-103.271
-0.075,0.471,0.865,65.063,-42.114,-99.731
-0.163,0.525,0.869,65.796,-42.603,-94.727
-0.206,0.572,0.940,75.867,-41.138,-89.844
-0.055,1.212,0.767,89.600,-40.222,-83.496
-0.356,0.439,0.832,95.581,-45.349,-93.018
-0.451,0.721,0.687,99.548,-34.058,-74.097
-0.492,0.835,0.840,77.576,-25.146,-50.903
-0.427,0.789,0.738,72.327,-11.658,-33.081
-0.355,0.854,0.663,63.232,-8.179,-9.949
-0.265,0.962,0.653,48.035,-10.681,7.874
-0.195,1.040,0.620,40.588,-12.329,18.433
-0.165,1.079,0.640,42.419,-12.756,23.376
-0.091,1.106,0.632,50.537,-10.803,26.978
-0.042,1.095,0.592,61.951,-9.460,31.006
-0.030,1.048,0.542,72.571,-8.972,34.790
-0.037,0.956,0.511,78.796,-7.568,38.696
-0.041,0.856,0.463,80.933,-4.456,45.837
-0.076,0.760,0.436,77.820,0.061,54.749
-0.067,0.675,0.471,68.665,5.554,65.613
-0.081,0.614,0.541,58.350,11.597,79.346
-0.058,0.545,0.603,51.025,17.029,93.445
-0.023,0.472,0.672,47.180,22.827,105.347
0.025,0.444,0.784,43.701,29.419,114.868
0.107,0.353,0.869,42.175,38.025,121.033
0.217,0.222,0.897,43.213,45.532,124.329
0.266,0.080,0.891,44.189,47.241,123.108
0.254,-0.087,0.915,41.199,43.030,116.577
0.224,-0.233,0.958,35.095,35.828,108.398
0.188,-0.333,0.985,32.166,28.687,100.220
0.099,-0.430,0.988,34.912,23.437,89.905
-0.004,-0.574,1.025,38.513,18.860,78.918
-0.090,-0.695,1.038,36.743,18.250,74.585
-0.138,-0.780,1.046,29.724,19.531,76.843
-0.143,-0.854,1.073,17.517,20.630,82.642
-0.109,-0.886,1.093,0.793,22.095,91.919
-0.042,-0.888,1.120,-18.433,24.109,100.403
0.029,-0.880,1.159,-37.048,25.940,103.027
0.087,-0.837,1.187,-51.453,26.855,98.816
0.140,-0.766,1.227,-60.547,25.818,87.769
0.145,-0.688,1.267,-62.988,24.231,70.984
0.115,-0.603,1.286,-58.594,23.071,51.941
0.053,-0.530,1.292,-49.377,19.775,34.607
0.011,-0.454,1.276,-37.781,15.137,21.118
-0.022,-0.379,1.249,-25.696,10.071,10.864
-0.079,-0.329,1.218,-14.099,4.822,3.906
-0.121,-0.275,1.187,-5.737,0.671,0.488
-0.152,-0.227,1.143,-0.305,-1.892,0.549
-0.158,-0.195,1.095,3.845,-2.930,2.441
-0.145,-0.163,1.053,5.127,-3.601,4.761
-0.129,-0.126,1.014,4.028,-4.456,6.287
-0.111,-0.087,0.995,2.502,-5.493,6.409
-0.098,-0.051,0.978,1.160,-6.226,4.150
-0.094,-0.017,0.968,0.000,-6.531,1.282
-0.091,0.018,0.960,-0.305,-7.263,-1.404
-0.092,0.041,0.956,-0.183,-8.179,-3.784
-0.090,0.047,0.956,-0.977,-8.789,-6.165
-0.091,0.065,0.973,-2.136,-9.521,-7.568
-0.093,0.087,0.997,-3.113,-9.827,-9.216
-0.090,0.114,1.015,-2.991,-9.155,-10.681
-0.102,0.141,1.034,-1.648,-8.423,-11.475
-0.120,0.151,1.036,1.282,-7.812,-11.292
-0.134,0.151,1.021,4.517,-6.287,-9.583
-0.132,0.152,1.001,6.592,-4.639,-6.348
-0.130,0.144,0.980,7.874,-3.296,-3.601
-0.127,0.133,0.960,8.667,-2.563,-1.953
-0.121,0.119,0.942,8.911,-1.953,-0.488
-0.118,0.101,0.927,8.240,-0.916,0.366
-0.114,0.085,0.917,6.104,0.183,0.671
-0.108,0.081,0.914,2.808,0.671,0.977
-0.104,0.084,0.919,-0.977,0.732,0.854
-0.103,0.087,0.936,-4.333,0.305,0.793
-0.108,0.104,0.957,-6.775,-0.671,0.916
-0.112,0.107,0.971,-7.019,-0.977,1.404
-0.111,0.097,0.976,-5.371,-0.061,1.953
-0.112,0.093,0.984,-3.296,1.770,3.174
-0.101,0.085,0.979,-0.549,3.967,4.211
-0.094,0.072,0.972,2.136,5.676,4.822
-0.087,0.066,0.967,3.296,5.920,4.822
-0.082,0.059,0.961,3.357,5.737,4.333
-0.084,0.053,0.951,2.625,4.639,3.540
-0.087,0.051,0.952,1.282,3.418,2.869
-0.090,0.053,0.960,0.366,2.625,1.831
-0.091,0.056,0.965,0.244,2.136,1.099
-0.093,0.053,0.965,0.732,2.136,0.488
-0.093,0.054,0.958,1.343,2.075,0.122
-0.087,0.062,0.951,1.160,1.892,-0.183
-0.090,0.067,0.953,0.183,1.343,-0.427
-0.093,0.076,0.960,-0.916,0.488,-0.427
-0.096,0.085,0.971,-1.648,-0.305,-0.549
-0.101,0.088,0.977,-1.221,-0.793,-0.732
-0.110,0.092,0.979,-0.732,-1.221,-0.793
-0.112,0.093,0.974,0.000,-1.099,-0.732
-0.111,0.097,0.967,0.183,-0.427,-0.427
-0.118,0.100,0.964,-0.305,0.061,-0.061
-0.118,0.106,0.962,-1.770,0.427,0.366
-0.123,0.122,0.971,-3.357,0.122,1.404
-0.125,0.128,0.979,-3.601,-0.061,2.380
-0.122,0.124,0.990,-3.052,-0.366,2.991
-0.118,0.122,0.998,-1.587,-0.366,3.967
-0.118,0.112,1.000,0.854,0.244,4.395
-0.115,0.097,0.990,3.052,1.038,4.517
-0.109,0.088,0.975,4.456,1.953,4.761
-0.099,0.082,0.960,5.005,2.441,4.944
-0.086,0.077,0.943,4.211,2.380,4.211
-0.084,0.073,0.938,2.197,1.648,3.113
-0.089,0.080,0.943,-0.427,0.549,1.831
-0.096,0.084,0.944,-2.258,0.000,0.488
-1.194,0.983,0.738,4.639,14.893,31.250
-0.630,1.119,1.361,69.885,27.527,80.261
0.364,0.612,0.957,93.872,65.125,58.838
0.627,1.694,0.665,62.927,76.172,38.452
0.362,1.011,0.782,23.682,46.936,-4.395
-0.037,0.691,0.968,-0.610,-2.136,-38.696
-0.089,0.941,1.030,-29.114,-27.283,-21.729
-0.012,1.055,1.093,-46.692,-41.016,-5.310
-0.025,0.994,1.095,-45.898,-50.903,-2.930
-0.036,0.961,1.099,-42.603,-51.880,-4.578
-0.016,0.951,1.134,-44.617,-52.917,-5.554
-0.087,0.942,1.209,-47.668,-57.373,-5.127
-0.157,0.872,1.230,-43.823,-56.091,1.831
-0.165,0.739,1.208,-35.522,-46.570,18.738
-0.142,0.632,1.171,-28.503,-37.109,42.419
-0.108,0.506,1.140,-22.644,-28.259,67.322
-0.049,0.386,1.109,-19.226,-20.142,88.562
0.029,0.304,1.096,-19.165,-12.939,106.812
0.110,0.201,1.067,-20.142,-6.775,120.850
0.168,0.109,1.054,-21.179,-4.272,129.639
0.205,0.021,1.069,-23.621,-4.639,133.484
0.210,-0.078,1.079,-26.978,-5.066,133.850
0.177,-0.166,1.080,-28.442,-6.958,133.911
0.147,-0.252,1.090,-26.978,-8.789,134.583
0.129,-0.331,1.079,-24.658,-9.705,135.681
0.114,-0.429,1.054,-23.376,-9.888,138.977
0.111,-0.529,1.020,-23.682,-10.315,143.066
0.111,-0.621,0.999,-26.550,-10.498,145.203
0.118,-0.735,0.992,-31.982,-10.803,145.081
0.152,-0.880,0.980,-36.682,-12.268,144.043
0.186,-1.009,0.957,-38.574,-16.541,137.756
0.165,-1.130,0.941,-37.048,-21.240,124.268
0.105,-1.220,0.910,-31.616,-21.484,106.384
0.055,-1.288,0.863,-24.170,-16.907,86.182
0.007,-1.328,0.802,-17.151,-10.559,66.345
-0.042,-1.336,0.755,-12.268,-5.920,49.500
-0.074,-1.320,0.719,-8.545,-3.479,35.522
-0.101,-1.285,0.681,-4.883,-1.831,23.743
-0.107,-1.213,0.657,-1.770,0.854,12.634
-0.069,-1.077,0.660,0.916,4.517,1.038
-0.039,-0.908,0.666,2.930,9.460,-13.000
-0.043,-0.723,0.687,3.296,13.611,-28.625
-0.064,-0.521,0.730,1.221,13.306,-42.419
-0.102,-0.321,0.808,-2.686,9.094,-52.734
-0.140,-0.150,0.885,-5.127,4.517,-59.082
-0.210,0.011,0.953,-6.714,0.122,-59.814
-0.248,0.156,1.014,-7.141,-4.700,-53.589
-0.267,0.263,1.076,-5.249,-8.667,-42.725
-0.250,0.341,1.132,-1.343,-9.277,-31.067
-0.214,0.406,1.158,5.310,-5.920,-21.362
-0.184,0.447,1.157,12.268,-2.625,-13.977
-0.172,0.481,1.162,17.944,-1.831,-9.094
-0.175,0.494,1.162,23.315,-2.014,-5.615
-0.174,0.487,1.140,28.564,-1.282,-1.892
-0.173,0.451,1.093,33.264,0.000,1.709
-0.171,0.406,1.044,34.729,0.854,5.615
-0.162,0.354,1.000,31.616,1.343,9.399
-0.146,0.315,0.970,24.902,1.343,12.512
-0.130,0.277,0.951,15.747,0.122,14.099
-0.128,0.248,0.951,6.287,-1.343,14.648
-0.136,0.224,0.963,-1.038,-2.014,14.282
-0.145,0.195,0.961,-4.028,-0.977,13.550
-0.160,0.156,0.955,-4.333,1.160,12.878
-0.163,0.117,0.952,-4.395,2.991,12.695
-0.164,0.078,0.944,-4.272,4.333,12.695
-0.170,0.039,0.942,-3.967,5.859,12.451
-0.174,0.002,0.937,-3.967,7.446,11.841
-0.174,-0.024,0.940,-5.066,8.240,11.780
-0.173,-0.051,0.952,-7.507,7.812,12.329
-0.168,-0.073,0.965,-10.376,7.263,13.184
-0.160,-0.089,0.972,-12.390,7.507,13.733
-0.149,-0.098,0.980,-12.695,8.057,14.221
-0.136,-0.111,0.983,-11.414,8.362,14.282
-0.127,-0.126,0.980,-9.583,8.423,13.672
-0.115,-0.143,0.973,-7.751,7.446,12.512
-0.108,-0.149,0.968,-6.287,5.981,11.108
-0.102,-0.149,0.957,-5.188,4.272,8.789
-0.108,-0.142,0.943,-4.578,2.502,6.531
-0.128,-0.136,0.936,-4.395,0.244,4.700
-0.146,-0.123,0.934,-4.578,-1.465,3.723
-0.153,-0.104,0.931,-4.700,-2.014,3.418
-0.155,-0.081,0.934,-4.517,-1.648,2.991
-0.152,-0.057,0.936,-4.150,-1.404,1.709
-0.159,-0.034,0.934,-4.028,-1.038,0.610
-0.162,-0.015,0.935,-3.967,-1.099,-0.122
-0.180,-0.003,0.935,-3.845,-1.404,-0.366
-0.176,-0.000,0.941,-3.784,-1.526,0.183
-0.179,0.015,0.943,-3.906,-0.854,1.404
-0.169,0.021,0.953,-3.662,-0.610,2.563
-0.169,0.015,0.969,-3.540,-0.183,3.418
-0.156,0.022,0.975,-4.028,0.916,4.333
-0.147,0.036,0.981,-4.883,1.953,4.822
-0.145,0.046,0.989,-5.981,2.502,4.639
-0.139,0.055,0.995,-7.080,2.808,4.395
-0.135,0.062,0.998,-7.507,2.502,3.906
-0.134,0.062,0.998,-7.568,1.831,3.418
-0.132,0.068,1.000,-7.141,0.793,2.747
-0.131,0.075,1.001,-5.676,0.122,1.770
-0.137,0.079,1.000,-3.967,0.122,0.610
-0.139,0.077,0.989,-1.953,0.427,-0.427
-0.148,0.077,0.972,-0.305,0.366,-1.099
-0.152,0.076,0.962,0.366,0.061,-0.916
-0.156,0.077,0.955,0.122,-0.061,-0.549
-0.164,0.076,0.953,-0.305,-0.244,-0.488
-0.167,0.077,0.956,-0.916,-0.671,0.244
-0.172,0.075,0.961,-0.793,-0.854,0.977
-0.167,0.066,0.960,0.549,-0.244,1.892
-0.162,0.053,0.961,1.770,0.732,2.808
-0.156,0.043,0.960,2.380,1.404,3.662
-0.149,0.034,0.958,2.625,1.709,3.906
-0.141,0.022,0.957,2.441,1.953,4.089
-0.133,0.014,0.957,1.892,1.648,3.967
-0.129,0.015,0.968,0.854,1.343,3.540
-0.123,0.024,0.976,0.488,0.916,2.747
-0.131,0.025,0.979,1.221,0.549,1.465
-0.139,0.027,0.976,2.502,0.183,0.488
-0.146,0.027,0.966,3.784,0.366,-0.122
-0.151,0.026,0.955,4.700,0.671,-0.488
-0.156,0.026,0.949,4.639,0.916,-0.488
-1.372,0.529,0.645,-332.153,-157.654,-68.115
-1.448,1.280,0.801,-402.039,-91.553,39.307
-1.215,1.426,1.135,-329.834,-19.836,72.083
-0.267,1.309,1.145,-163.879,50.720,120.361
0.082,1.195,1.180,-10.437,106.750,122.253
0.195,0.757,1.157,96.252,135.925,114.319
0.366,0.553,1.161,153.198,126.587,88.135
0.487,0.416,1.114,173.340,101.074,46.997
0.490,0.339,1.070,174.988,70.068,3.052
0.379,0.266,1.019,174.988,41.199,-44.189
0.244,0.245,0.885,169.250,18.005,-84.839
0.121,0.394,0.786,146.423,-3.662,-110.840
-0.096,0.546,0.756,113.953,-28.320,-125.244
-0.355,0.509,0.841,84.656,-54.504,-127.075
-0.516,0.505,0.856,66.162,-68.665,-106.628
-0.559,0.536,0.857,50.842,-71.289,-75.806
-0.505,0.563,0.848,36.987,-64.514,-44.556
-0.424,0.621,0.876,23.437,-50.903,-20.020
-0.373,0.676,0.876,15.869,-33.325,-4.211
-0.362,0.711,0.863,14.526,-16.418,5.554
-0.338,0.748,0.850,15.686,-4.150,15.015
-0.306,0.756,0.815,16.968,2.258,24.475
-0.260,0.726,0.786,15.747,4.578,33.936
-0.225,0.671,0.781,12.024,4.028,43.823
-0.188,0.618,0.784,7.690,3.784,54.138
-0.138,0.572,0.783,4.822,5.188,63.293
-0.093,0.526,0.796,2.563,8.240,70.679
-0.056,0.496,0.818,-0.488,11.841,75.928
-0.027,0.431,0.848,-2.625,14.526,78.735
0.034,0.346,0.854,-2.197,15.442,79.590
0.045,0.256,0.897,-2.563,13.611,78.247
0.056,0.237,0.931,-4.089,11.108,74.341
0.059,0.222,0.963,-5.066,10.559,67.139
0.012,0.165,0.995,-5.432,11.353,59.326
-0.039,0.117,1.022,-5.066,13.245,56.274
-0.078,0.047,1.033,-4.333,16.418,58.777
-0.079,-0.006,1.045,-4.944,20.020,66.223
-0.027,-0.029,1.064,-6.592,22.644,75.073
0.029,-0.053,1.069,-7.019,25.513,81.116
0.113,-0.111,1.073,-6.531,27.039,80.994
0.134,-0.166,1.086,-7.874,25.391,75.684
0.153,-0.169,1.098,-11.353,21.484,66.711
0.143,-0.147,1.119,-14.038,17.639,55.176
0.127,-0.115,1.130,-13.489,14.832,42.114
0.076,-0.096,1.131,-10.193,12.085,28.809
0.013,-0.093,1.105,-5.737,8.545,17.883
-0.059,-0.105,1.084,-0.793,3.906,11.047
-0.117,-0.112,1.063,5.127,-0.183,9.766
-0.163,-0.133,1.045,12.207,-2.869,12.634
-0.182,-0.172,1.012,20.874,-3.052,18.433
-0.177,-0.234,0.962,28.809,-1.404,25.757
-0.162,-0.301,0.910,32.532,0.671,32.959
-0.138,-0.367,0.864,31.006,2.319,39.185
-0.094,-0.404,0.843,24.292,2.075,44.067
-0.066,-0.423,0.841,13.550,2.014,45.044
-0.075,-0.429,0.864,0.183,2.502,42.786
-0.084,-0.426,0.908,-12.878,1.526,40.649
-0.097,-0.411,0.956,-23.254,0.488,39.978
-0.105,-0.380,1.007,-28.320,-0.549,40.649
-0.077,-0.326,1.047,-28.931,-0.793,39.978
-0.072,-0.270,1.067,-25.940,0.244,36.621
-0.096,-0.227,1.073,-19.653,0.916,31.006
-0.120,-0.204,1.065,-11.353,0.366,25.757
-0.145,-0.187,1.048,-3.052,-1.343,22.217
-0.163,-0.177,1.034,5.615,-2.563,20.447
-0.171,-0.182,1.007,13.367,-2.686,19.714
-0.154,-0.150,0.979,18.433,-2.441,19.470
-0.156,-0.145,0.938,20.447,-2.197,17.944
-0.162,-0.145,0.911,18.372,-3.845,17.212
-0.169,-0.161,0.912,13.428,-6.836,18.127
-0.170,-0.177,0.921,7.141,-8.850,20.020
-0.152,-0.160,0.959,1.099,-9.277,21.667
-0.129,-0.137,0.990,-0.854,-8.484,21.851
-0.142,-0.154,1.008,2.258,-7.019,20.081
-0.120,-0.136,1.000,7.080,-4.761,18.433
-0.107,-0.136,0.974,11.108,-3.235,15.625
-0.113,-0.149,0.948,13.123,-3.357,11.658
-0.121,-0.164,0.924,12.329,-4.028,7.996
-0.126,-0.163,0.916,9.216,-4.761,5.554
-0.110,-0.128,0.928,5.066,-5.310,2.930
-0.097,-0.080,0.942,0.610,-4.700,-0.916
-0.111,-0.032,0.952,-3.418,-4.578,-5.310
-0.137,0.013,0.969,-5.798,-6.042,-8.484
-0.163,0.046,0.980,-6.165,-7.568,-10.071
-0.179,0.061,0.988,-4.272,-7.874,-9.277
-0.190,0.070,0.984,-0.732,-6.653,-6.592
-0.187,0.067,0.972,3.967,-4.395,-3.662
-0.170,0.066,0.964,7.629,-2.319,-1.343
-0.154,0.071,0.955,9.521,-0.183,0.244
-0.148,0.068,0.940,10.254,1.526,0.916
-0.147,0.059,0.928,9.583,1.770,1.648
-0.147,0.048,0.924,7.568,1.282,2.258
-0.144,0.039,0.922,5.310,0.977,3.113
-0.140,0.025,0.922,3.601,1.465,3.662
-0.132,0.016,0.927,2.197,2.563,3.906
-0.121,0.018,0.932,1.038,3.113,2.930
-0.123,0.019,0.937,-0.061,2.991,1.587
-0.127,0.016,0.936,-0.549,3.174,0.366
-0.130,0.013,0.935,-1.221,3.357,-0.671
-0.130,0.013,0.938,-2.747,3.113,-1.404
-0.134,0.018,0.945,-4.028,2.319,-1.709
-0.140,0.031,0.957,-4.639,1.343,-2.075
-0.150,0.041,0.970,-4.456,0.916,-2.258
-0.159,0.041,0.976,-3.845,1.160,-2.136
-0.169,0.047,0.978,-2.686,1.343,-1.282
-0.172,0.045,0.976,-1.404,1.282,0.122
-0.172,0.041,0.981,-1.038,0.854,1.587
-0.170,0.041,0.985,-0.854,0.488,2.991
-0.172,0.042,0.984,0.122,0.916,4.150
-0.162,0.033,0.972,0.977,1.709,4.822
-0.162,0.037,0.969,0.671,1.526,5.371
-0.165,0.031,0.968,0.061,1.160,5.737
-0.164,0.030,0.965,-0.366,1.038,5.981
-0.157,0.023,0.956,-0.854,0.610,5.981
-0.160,0.020,0.961,-1.709,-0.061,5.676
-0.155,0.017,0.965,-2.380,-0.305,5.371
-0.149,0.017,0.971,-3.052,0.183,4.822
-0.150,0.018,0.972,-3.357,0.488,3.967
-0.144,0.020,0.971,-3.113,0.854,3.113
0.307,-1.484,1.105,-9.949,-37.048,-12.024
0.339,-1.543,1.076,9.949,-37.659,-36.682
0.419,-1.568,1.012,32.532,-27.527,-63.965
0.442,-1.607,0.919,53.589,-13.245,-93.689
0.438,-1.592,0.836,69.214,-2.991,-120.361
0.475,-1.486,0.806,76.599,3.662,-141.479
0.494,-1.328,0.801,79.529,11.169,-160.706
0.499,-0.797,0.824,77.759,24.658,-189.819
0.533,-0.404,0.947,68.359,27.588,-198.059
0.498,-0.024,0.991,58.533,29.846,-204.468
0.382,0.860,1.244,41.199,17.578,-199.402
0.272,1.234,1.411,33.997,8.972,-193.848
0.069,1.466,1.548,33.508,0.427,-184.753
-0.105,1.618,1.632,39.612,-4.822,-165.283
-0.246,1.633,1.680,50.659,-6.531,-134.460
-0.305,1.583,1.714,64.697,-4.883,-98.511
-0.232,1.571,1.700,81.726,3.662,-64.758
-0.137,1.516,1.610,102.051,17.822,-43.030
0.168,3.857,-1.338,110.229,29.236,-21.057
-2.561,3.408,3.032,-22.217,73.730,90.698
-1.182,1.364,0.281,6.104,126.770,129.028
0.601,0.780,1.434,40.405,43.640,183.716
0.117,1.600,1.359,68.970,34.851,168.518
1.026,1.101,0.855,98.328,87.585,109.985
0.815,0.418,0.758,63.477,48.523,33.081
0.278,0.289,0.949,21.362,-10.559,-5.127
0.149,0.334,1.012,5.127,-18.982,-22.339
0.118,0.449,0.874,-9.766,-14.099,-31.921
0.073,0.417,0.855,-12.146,-20.386,-46.570
-0.059,0.414,0.925,-14.221,-25.696,-66.345
-0.134,0.461,0.991,-24.719,-23.071,-79.651
-0.189,0.483,1.053,-31.616,-18.127,-81.177
-0.266,0.483,1.087,-31.067,-16.418,-70.618
-0.289,0.438,1.075,-28.809,-20.203,-49.133
-0.285,0.417,1.091,-30.334,-27.710,-23.437
-0.240,0.393,1.087,-33.752,-32.471,5.127
-0.209,0.382,1.120,-38.757,-31.555,28.381
-0.168,0.367,1.138,-42.603,-25.818,46.326
-0.124,0.355,1.136,-42.847,-18.616,62.683
-0.060,0.363,1.137,-40.161,-13.855,76.782
-0.005,0.363,1.150,-36.011,-11.047,85.693
0.002,0.334,1.138,-31.738,-7.507,90.393
0.015,0.312,1.117,-28.687,-3.906,94.788
0.032,0.281,1.108,-28.015,-2.441,98.816
0.029,0.227,1.121,-30.457,-3.296,102.356
0.011,0.158,1.133,-33.203,-5.371,108.154
0.006,0.112,1.151,-33.875,-6.470,116.516
0.048,0.058,1.176,-31.677,-5.249,125.366
0.077,-0.052,1.162,-25.879,-3.418,133.118
0.103,-0.162,1.143,-19.897,-2.502,138.977
0.146,-0.280,1.113,-15.076,-2.197,143.616
0.176,-0.411,1.072,-12.268,-2.380,146.851
0.206,-0.541,1.029,-12.695,-2.319,148.071
0.259,-0.642,0.991,-18.127,-2.380,145.325
0.295,-0.712,0.973,-27.588,-3.906,137.207
0.295,-0.757,0.958,-38.513,-6.348,124.939
0.266,-0.775,0.939,-47.668,-8.484,111.145
0.214,-0.795,0.909,-53.406,-11.047,97.229
0.173,-0.809,0.891,-56.580,-12.878,85.388
0.133,-0.801,0.884,-57.861,-12.939,74.707
0.089,-0.791,0.868,-56.152,-11.047,63.965
0.038,-0.790,0.842,-51.514,-8.240,54.810
0.007,-0.774,0.812,-45.593,-5.493,47.791
-0.015,-0.741,0.795,-41.077,-3.967,41.260
-0.051,-0.711,0.792,-36.865,-3.784,34.790
-0.100,-0.683,0.800,-32.288,-4.822,28.931
-0.129,-0.642,0.812,-26.367,-5.005,24.292
-0.157,-0.615,0.823,-19.653,-3.906,19.897
-0.181,-0.583,0.826,-13.550,-2.625,16.357
-0.193,-0.545,0.830,-7.935,-1.282,13.062
-0.195,-0.502,0.831,-3.601,1.221,8.972
-0.196,-0.441,0.838,-0.793,3.662,3.723
-0.193,-0.368,0.861,0.061,3.967,-2.136
-0.202,-0.293,0.891,-0.610,2.502,-8.179
-0.228,-0.216,0.938,-1.648,-0.061,-13.794
-0.258,-0.156,0.979,-1.465,-2.563,-17.517
-0.283,-0.108,1.015,0.488,-5.371,-16.968
-0.291,-0.071,1.042,5.188,-7.263,-13.489
-0.291,-0.047,1.048,11.536,-6.897,-8.789
-0.279,-0.031,1.046,17.090,-5.920,-3.845
-0.250,-0.009,1.041,20.813,-5.249,-0.122
-0.218,0.004,1.036,22.705,-4.700,2.197
-0.198,0.018,1.029,22.095,-4.150,2.686
-0.189,0.035,1.030,19.226,-4.395,1.587
-0.179,0.060,1.037,15.564,-5.493,-0.427
-0.181,0.075,1.042,13.000,-6.165,-2.319
-0.186,0.076,1.040,11.963,-6.348,-3.845
-0.189,0.068,1.032,11.414,-6.531,-4.700
-0.186,0.060,1.017,11.292,-6.165,-4.822
-0.172,0.053,1.001,10.681,-5.249,-4.578
-0.154,0.050,0.984,9.644,-4.089,-5.249
-0.145,0.053,0.966,7.141,-3.052,-7.019
-0.143,0.059,0.957,3.845,-2.808,-8.972
-0.147,0.072,0.954,0.061,-2.930,-10.742
-0.149,0.076,0.957,-2.502,-3.052,-11.597
-0.153,0.083,0.960,-3.479,-2.441,-11.719
-0.152,0.080,0.960,-3.784,-1.770,-11.902
-0.159,0.074,0.957,-4.028,-1.465,-11.719
-0.164,0.065,0.954,-4.089,-1.038,-10.559
-0.163,0.056,0.947,-3.906,0.061,-8.789
-0.157,0.047,0.942,-4.089,0.916,-6.958
-0.151,0.046,0.939,-4.578,1.526,-5.005
-0.147,0.045,0.938,-4.822,1.465,-3.845
-0.148,0.036,0.941,-4.395,1.526,-2.808
-0.146,0.030,0.948,-3.967,1.343,-2.014
-0.143,0.021,0.945,-2.625,1.221,-0.977
-0.136,0.016,0.944,-1.099,1.099,-0.244
-0.129,0.014,0.940,0.183,0.671,0.305
-0.132,0.004,0.937,0.732,-0.244,0.366
-0.137,0.003,0.937,0.244,-1.770,0.671
