aX,aY,aZ,gX,gY,gZ
0.667,-0.563,0.098,23.743,-53.223,-3.113
0.679,-0.689,0.150,46.387,-37.537,-7.141
0.716,-0.771,0.162,53.345,-22.644,-7.935
0.771,-0.814,0.163,48.462,-10.254,-6.165
0.809,-0.838,0.119,38.391,-2.380,-2.808
0.835,-0.817,0.078,26.306,2.197,2.075
0.844,-0.764,0.052,13.367,2.747,7.568
0.816,-0.694,0.032,2.075,1.892,12.146
0.786,-0.623,0.013,-4.761,2.380,15.381
0.776,-0.566,-0.007,-7.507,4.883,16.724
0.779,-0.520,-0.037,-7.324,7.446,15.930
0.783,-0.492,-0.063,-4.883,8.972,13.184
0.791,-0.490,-0.079,-1.648,8.484,8.972
0.788,-0.503,-0.087,2.686,6.348,3.967
0.792,-0.536,-0.084,7.385,3.784,0.427
0.788,-0.574,-0.074,9.644,1.587,-1.343
0.789,-0.606,-0.057,9.644,0.122,-1.160
0.799,-0.620,-0.038,7.080,-0.610,0.061
0.800,-0.619,-0.025,2.380,-1.282,1.404
0.788,-0.600,-0.014,-2.380,-1.038,2.258
0.785,-0.585,-0.011,-5.188,0.122,2.808
0.783,-0.578,-0.015,-6.836,1.648,2.625
0.774,-0.571,-0.024,-8.423,3.479,1.709
0.768,-0.562,-0.036,-9.216,5.005,-0.122
0.774,-0.560,-0.052,-7.385,6.714,-1.770
0.786,-0.567,-0.068,-3.845,8.057,-2.991
0.798,-0.582,-0.082,0.549,8.484,-3.906
0.803,-0.600,-0.086,3.906,7.751,-5.066
0.801,-0.623,-0.081,4.883,6.042,-5.981
0.791,-0.654,-0.070,4.578,4.333,-6.226
0.780,-0.672,-0.061,2.808,3.174,-5.188
0.778,-0.674,-0.054,-0.671,2.441,-3.723
0.776,-0.664,-0.051,-4.456,2.197,-2.258
0.770,-0.646,-0.048,-7.324,2.197,-1.465
0.764,-0.627,-0.058,-7.874,2.991,-1.404
0.770,-0.617,-0.072,-6.226,4.333,-1.831
0.778,-0.622,-0.088,-3.296,5.371,-2.747
0.785,-0.638,-0.100,0.793,5.615,-4.578
0.796,-0.654,-0.107,5.737,5.432,-5.310
0.805,-0.657,-0.108,9.888,4.822,-4.578
0.798,-0.665,-0.101,12.878,4.150,-3.479
0.803,-0.679,-0.091,14.404,3.967,-2.502
0.807,-0.690,-0.089,13.611,3.357,-1.831
0.806,-0.692,-0.088,10.315,2.197,-0.488
0.798,-0.685,-0.083,4.883,0.916,1.709
0.785,-0.672,-0.081,-0.427,0.000,3.906
0.777,-0.642,-0.083,-4.395,-0.366,5.371
0.776,-0.609,-0.083,-5.554,-0.183,5.920
0.779,-0.590,-0.081,-3.906,0.305,5.188
0.778,-0.588,-0.080,0.000,0.427,3.479
0.782,-0.601,-0.080,5.127,0.793,2.136
0.786,-0.615,-0.078,9.094,0.977,1.709
0.790,-0.626,-0.074,10.437,0.854,1.343
0.792,-0.639,-0.068,8.728,0.244,1.343
0.791,-0.644,-0.063,4.761,-0.549,2.136
0.786,-0.629,-0.059,-0.366,-1.648,3.296
0.778,-0.604,-0.053,-4.395,-2.258,4.150
0.773,-0.590,-0.048,-6.531,-2.258,4.272
0.774,-0.575,-0.048,-6.287,-1.770,4.089
0.777,-0.562,-0.049,-4.700,-1.038,3.296
0.775,-0.565,-0.046,-2.136,0.183,1.282
0.775,-0.584,-0.046,1.282,1.404,-0.793
0.771,-0.607,-0.051,4.211,2.319,-2.197
0.772,-0.627,-0.056,5.798,3.601,-2.563
0.778,-0.648,-0.060,5.859,4.456,-2.808
0.780,-0.668,-0.067,4.517,4.578,-2.502
0.780,-0.671,-0.078,1.953,4.333,-1.404
0.783,-0.658,-0.090,-1.404,3.784,0.183
0.787,-0.644,-0.096,-4.822,2.808,1.282
0.783,-0.622,-0.099,-7.202,1.770,1.892
0.773,-0.604,-0.101,-7.263,1.038,1.770
0.778,-0.597,-0.105,-4.822,1.160,1.465
0.792,-0.602,-0.109,-0.732,1.404,0.427
0.794,-0.621,-0.105,3.540,1.038,-0.916
0.791,-0.649,-0.102,6.409,0.427,-2.014
0.793,-0.673,-0.101,7.874,0.183,-2.136
0.354,-2.062,-0.482,-143.799,161.133,-157.471
0.227,-2.120,-0.836,-158.325,138.306,-144.226
0.212,-2.145,-0.998,-152.283,134.888,-137.207
0.290,-2.125,-1.099,-132.019,140.320,-129.944
0.458,-2.157,-1.167,-103.882,142.273,-115.417
0.589,-2.172,-1.135,-78.064,135.193,-94.238
0.591,-2.091,-1.085,-65.979,118.958,-72.449
0.595,-2.259,-1.528,-55.054,98.694,-50.659
0.704,-1.941,-1.622,-2.930,82.214,-23.315
0.620,-1.852,-1.580,28.687,37.170,2.808
0.516,-1.624,-1.369,6.165,-2.930,14.954
0.593,-1.308,-1.133,-45.715,-35.706,9.827
0.708,-1.234,-0.850,-82.214,-58.960,0.366
0.815,-1.090,-0.621,-97.046,-75.623,-10.986
0.889,-1.022,-0.340,-91.187,-91.248,-18.677
0.884,-0.974,-0.024,-76.599,-105.957,-20.813
0.821,-0.873,0.271,-59.021,-113.708,-17.273
0.719,-0.779,0.490,-40.710,-108.948,-7.812
0.545,-0.660,0.572,-28.381,-88.318,5.493
0.452,-0.574,0.571,-23.193,-52.551,18.127
0.458,-0.510,0.450,-21.057,-12.207,25.391
0.554,-0.474,0.285,-17.639,22.644,26.428
0.648,-0.464,0.145,-10.498,46.631,23.376
0.678,-0.514,0.013,-1.343,58.533,19.958
0.669,-0.562,-0.106,6.409,62.683,14.954
0.678,-0.595,-0.219,13.550,62.500,10.010
0.681,-0.641,-0.305,19.531,61.218,7.690
0.674,-0.664,-0.369,24.780,58.777,6.653
0.676,-0.724,-0.423,29.053,51.270,6.104
0.683,-0.774,-0.435,29.846,38.574,7.812
0.691,-0.790,-0.388,23.804,22.949,10.498
0.705,-0.776,-0.320,11.536,7.141,12.268
0.720,-0.740,-0.244,-1.831,-7.751,11.414
0.707,-0.716,-0.167,-11.963,-20.264,9.338
0.701,-0.680,-0.094,-17.517,-28.137,7.690
0.725,-0.652,-0.035,-17.944,-32.043,6.165
0.742,-0.616,0.004,-13.611,-32.898,5.310
0.733,-0.628,0.057,-5.859,-31.677,5.554
0.720,-0.634,0.107,-0.488,-29.236,5.249
0.707,-0.619,0.149,1.953,-25.330,4.272
0.683,-0.619,0.173,3.235,-19.348,4.028
0.659,-0.627,0.177,3.784,-11.658,3.967
0.640,-0.636,0.159,2.686,-2.930,2.686
0.648,-0.641,0.116,1.465,5.554,-0.183
0.677,-0.671,0.055,1.709,12.756,-2.197
0.708,-0.704,-0.002,2.441,17.883,-2.930
0.741,-0.727,-0.054,3.174,20.874,-2.319
0.763,-0.732,-0.096,3.906,20.691,-0.488
0.761,-0.735,-0.124,4.639,18.250,2.197
0.750,-0.738,-0.141,4.761,14.587,4.272
0.740,-0.726,-0.148,3.906,10.254,5.432
0.734,-0.724,-0.145,2.502,5.615,5.554
0.729,-0.731,-0.132,0.366,1.343,4.028
0.740,-0.738,-0.118,-2.014,-2.502,1.831
0.751,-0.752,-0.094,-3.967,-5.798,0.183
0.741,-0.752,-0.054,-4.089,-8.301,-0.549
0.731,-0.746,-0.016,-2.258,-8.911,0.427
0.726,-0.731,0.015,0.061,-7.935,1.282
0.712,-0.717,0.037,1.648,-6.104,2.502
0.695,-0.701,0.046,2.258,-3.784,3.418
0.686,-0.683,0.043,1.831,-1.465,3.906
0.682,-0.669,0.021,0.488,0.610,3.906
0.690,-0.662,-0.001,-0.977,2.258,3.296
0.708,-0.651,-0.022,-1.221,3.235,2.258
0.724,-0.652,-0.035,0.061,3.418,1.587
0.739,-0.656,-0.046,1.648,3.784,0.916
0.755,-0.666,-0.057,2.319,3.845,0.183
0.755,-0.683,-0.060,1.831,3.479,-0.488
0.748,-0.694,-0.059,0.977,2.502,-0.854
0.737,-0.702,-0.056,-0.427,1.282,-0.793
0.720,-0.708,-0.059,-1.770,0.427,-0.488
0.708,-0.711,-0.059,-2.502,-0.061,0.061
0.705,-0.713,-0.054,-2.563,-0.366,0.366
0.704,-0.713,-0.046,-1.587,-0.427,-0.061
0.711,-0.713,-0.039,-0.244,-0.427,-0.488
0.718,-0.711,-0.031,0.916,-0.122,-0.305
0.725,-0.706,-0.028,1.526,0.122,0.000
0.732,-0.703,-0.024,1.831,0.305,0.244
0.733,-0.704,-0.023,1.770,0.427,0.366
0.719,-0.706,-0.023,0.977,0.488,-0.183
0.713,-0.713,-0.034,0.183,1.038,-0.732
0.720,-0.725,-0.048,0.366,1.343,-0.671
0.724,-0.729,-0.050,1.648,1.099,0.305
0.724,-0.724,-0.045,2.808,0.488,1.404
0.724,-0.715,-0.039,3.174,0.366,2.014
0.724,-0.700,-0.038,2.319,0.244,2.197
0.721,-0.685,-0.038,0.488,0.305,2.563
0.712,-0.675,-0.040,-0.366,0.427,2.197
0.705,-0.680,-0.042,-0.061,0.732,1.221
0.704,-0.695,-0.045,1.160,0.854,0.366
0.709,-0.709,-0.045,2.563,0.977,0.305
0.714,-0.717,-0.040,3.296,1.038,0.610
0.724,-0.724,-0.036,2.808,0.977,0.977
0.735,-0.720,-0.036,1.038,0.549,0.977
0.745,-0.711,-0.035,-0.793,0.244,1.221
0.745,-0.698,-0.031,-1.587,0.000,2.136
0.729,-0.687,-0.023,-1.526,-0.549,2.625
0.713,-0.676,-0.021,-0.977,-0.549,1.953
0.705,-0.676,-0.020,0.366,0.427,0.793
0.703,-0.689,-0.024,2.380,2.014,-0.244
0.704,-0.706,-0.033,3.662,3.296,-0.916
0.721,-0.723,-0.048,3.906,4.272,-1.160
0.738,-0.719,-0.051,2.625,4.395,-0.549
0.742,-0.714,-0.058,1.709,3.174,0.610
0.736,-0.701,-0.059,0.732,2.136,1.465
0.728,-0.691,-0.058,0.122,1.282,1.770
0.718,-0.687,-0.054,0.000,0.732,1.709
0.712,-0.686,-0.047,0.244,0.366,1.404
0.705,-0.689,-0.047,0.366,-0.061,1.038
0.694,-0.697,-0.047,0.122,-0.610,0.488
0.693,-0.700,-0.041,-0.122,-0.732,-0.122
0.700,-0.697,-0.040,-0.427,-0.854,0.061
0.707,-0.691,-0.031,-0.671,-0.610,0.366
0.712,-0.692,-0.026,-0.793,-0.366,0.366
0.720,-0.697,-0.027,-0.793,-0.244,0.244
0.730,-0.701,-0.029,-0.671,-0.305,0.244
0.737,-0.709,-0.029,-0.305,-0.366,0.427
0.732,-0.719,-0.027,-0.122,-0.305,0.366
0.731,-0.728,-0.026,0.061,0.122,0.061
0.506,-1.566,0.428,-105.347,148.193,-136.597
0.408,-1.642,0.268,-126.282,144.775,-129.333
0.398,-1.651,0.070,-135.010,150.391,-128.113
0.416,-1.647,-0.077,-126.648,163.147,-123.657
0.445,-1.669,-0.144,-102.234,178.101,-112.549
0.470,-1.698,-0.217,-77.087,187.012,-98.083
0.473,-1.712,-0.285,-69.458,184.814,-82.092
0.463,-1.666,-0.349,-83.557,173.157,-64.270
0.425,-1.554,-0.447,-111.023,155.090,-49.011
0.347,-1.479,-0.511,-135.437,139.709,-44.739
0.337,-1.404,-0.608,-139.893,134.216,-48.279
0.390,-1.327,-0.691,-125.122,134.460,-50.415
0.413,-1.328,-0.751,-100.769,134.888,-46.631
0.518,-1.340,-0.726,-75.195,133.972,-39.612
0.458,-1.322,-0.909,-55.786,125.977,-32.349
0.489,-1.276,-0.932,-46.814,129.333,-24.109
0.493,-1.191,-0.901,-47.180,134.949,-14.832
0.552,-1.089,-0.922,-45.959,132.629,-3.174
0.662,-1.018,-0.947,-44.983,119.507,6.470
0.780,-0.947,-0.952,-47.180,97.778,8.728
0.878,-0.867,-0.910,-50.476,69.824,3.784
0.922,-0.796,-0.831,-49.194,39.490,-4.761
0.887,-0.758,-0.715,-38.391,14.648,-11.902
0.838,-0.754,-0.573,-21.057,-2.014,-14.709
0.805,-0.772,-0.450,-3.967,-12.695,-15.686
0.812,-0.799,-0.359,8.728,-19.958,-15.137
0.816,-0.832,-0.293,16.113,-25.391,-12.085
0.791,-0.850,-0.212,18.433,-29.297,-7.019
0.766,-0.861,-0.143,17.578,-30.823,-2.563
0.740,-0.855,-0.098,14.893,-29.236,1.465
0.736,-0.817,-0.064,10.010,-25.391,5.859
0.751,-0.764,-0.028,5.066,-20.691,10.254
0.767,-0.712,0.006,2.625,-16.968,13.000
0.760,-0.668,0.041,3.113,-13.977,12.573
0.719,-0.637,0.058,4.211,-11.780,10.193
0.700,-0.610,0.064,6.165,-8.423,9.338
0.691,-0.592,0.064,8.240,-3.906,8.118
0.691,-0.582,0.038,9.094,-0.488,6.104
0.700,-0.575,0.008,9.583,3.540,2.686
0.728,-0.588,-0.028,10.986,6.836,-0.793
0.752,-0.613,-0.059,12.817,9.155,-3.479
0.767,-0.648,-0.086,14.709,10.376,-4.883
0.784,-0.677,-0.105,14.465,9.644,-4.333
0.796,-0.698,-0.108,12.512,7.385,-2.136
0.789,-0.700,-0.096,8.362,4.395,0.916
0.764,-0.679,-0.076,1.953,2.075,3.967
0.741,-0.641,-0.056,-4.639,0.977,5.249
0.725,-0.612,-0.049,-8.911,1.465,5.066
0.696,-0.597,-0.040,-8.606,3.967,3.113
0.689,-0.608,-0.045,-4.089,8.789,0.427
0.687,-0.627,-0.068,1.648,14.648,-2.136
0.711,-0.643,-0.099,5.859,20.142,-4.089
0.732,-0.650,-0.112,8.057,23.376,-6.287
0.741,-0.684,-0.140,10.010,24.048,-7.324
0.758,-0.715,-0.166,11.963,23.621,-5.981
0.771,-0.737,-0.184,10.742,20.935,-2.686
0.765,-0.739,-0.199,4.333,15.686,0.244
0.751,-0.718,-0.204,-3.906,9.949,2.563
0.738,-0.682,-0.200,-10.986,5.127,3.235
0.731,-0.650,-0.189,-13.245,2.258,2.441
0.733,-0.635,-0.176,-9.155,1.526,0.793
0.743,-0.643,-0.163,-1.099,2.197,-1.160
0.746,-0.667,-0.148,7.568,3.601,-2.380
0.746,-0.693,-0.141,13.245,4.700,-3.113
0.742,-0.696,-0.135,14.343,5.371,-3.296
0.741,-0.711,-0.121,13.000,5.676,-3.540
0.734,-0.741,-0.119,11.719,6.409,-3.052
0.728,-0.751,-0.133,8.789,6.470,-1.526
0.721,-0.743,-0.143,3.296,5.676,0.183
0.726,-0.721,-0.153,-2.441,4.700,1.587
0.733,-0.692,-0.162,-6.287,3.540,2.502
0.732,-0.664,-0.162,-7.690,2.625,3.174
0.732,-0.641,-0.157,-6.409,1.892,3.357
0.735,-0.629,-0.154,-3.967,1.709,3.113
0.735,-0.627,-0.154,-1.282,1.526,2.258
0.734,-0.626,-0.151,2.075,1.587,1.282
0.734,-0.637,-0.145,5.920,1.648,0.122
0.735,-0.666,-0.145,8.850,1.831,-0.916
0.735,-0.694,-0.147,9.460,1.709,-1.221
0.742,-0.714,-0.145,7.202,1.160,-0.854
0.754,-0.719,-0.146,3.601,0.122,0.488
0.755,-0.701,-0.143,-1.038,-1.038,2.502
0.748,-0.670,-0.136,-4.761,-1.953,4.089
0.739,-0.635,-0.128,-6.470,-2.441,4.761
0.729,-0.617,-0.127,-5.798,-2.441,4.395
0.715,-0.612,-0.130,-2.808,-2.136,3.418
0.713,-0.617,-0.134,2.258,-1.160,1.648
0.709,-0.640,-0.139,6.897,-0.244,-0.488
0.714,-0.673,-0.148,9.216,0.122,-2.258
0.720,-0.697,-0.159,8.911,-0.244,-2.869
0.727,-0.722,-0.160,6.958,-1.160,-2.747
0.735,-0.735,-0.165,4.517,-1.831,-1.831
0.748,-0.733,-0.171,0.183,-2.747,0.061
0.748,-0.720,-0.173,-4.333,-4.639,1.587
0.736,-0.705,-0.167,-6.470,-6.165,2.441
0.725,-0.696,-0.171,-5.371,-6.653,2.930
0.726,-0.687,-0.182,-2.014,-6.165,2.808
0.729,-0.688,-0.192,3.296,-5.310,1.892
0.738,-0.700,-0.199,9.399,-4.333,0.671
0.747,-0.718,-0.206,14.771,-4.150,-0.183
0.749,-0.737,-0.209,17.883,-5.249,-0.488
0.752,-0.760,-0.212,18.677,-6.958,0.305
0.763,-0.774,-0.218,17.090,-9.277,2.197
0.765,-0.767,-0.212,12.939,-12.512,4.700
0.759,-0.750,-0.202,7.874,-15.930,7.324
0.752,-0.721,-0.189,4.272,-18.860,8.972
0.746,-0.688,-0.173,3.418,-21.118,9.949
0.738,-0.666,-0.160,5.188,-21.912,10.559
0.721,-0.652,-0.146,8.423,-21.423,10.193
0.715,-0.644,-0.146,12.085,-20.508,9.399
0.718,-0.645,-0.135,15.198,-18.738,8.911
0.724,-0.645,-0.133,16.846,-17.822,7.935
0.729,-0.647,-0.134,17.334,-17.944,7.080
0.736,-0.645,-0.127,16.479,-18.311,6.531
0.749,-0.639,-0.121,14.954,-18.616,6.714
0.754,-0.638,-0.113,12.695,-19.348,6.653
0.747,-0.641,-0.103,10.620,-20.386,5.981
0.736,-0.646,-0.098,9.521,-20.752,5.554
0.734,-0.639,-0.098,8.911,-20.569,5.920
0.695,0.772,1.148,-102.722,40.161,-48.401
0.630,0.762,1.177,-104.431,61.523,-69.336
0.607,0.720,1.156,-104.431,84.534,-88.867
0.607,0.663,1.104,-104.614,106.079,-104.919
0.596,0.572,1.068,-105.347,122.498,-118.835
0.571,0.480,0.998,-112.366,132.141,-131.775
0.532,0.402,0.964,-124.084,138.550,-141.968
0.499,0.339,0.937,-137.878,142.578,-149.597
0.475,0.272,0.904,-153.137,143.188,-153.809
0.463,0.202,0.891,-168.579,141.785,-155.151
0.432,0.150,0.887,-184.570,138.855,-156.372
0.370,0.104,0.897,-200.562,133.240,-160.217
0.270,0.080,0.892,-216.675,125.244,-167.908
0.214,0.042,0.861,-231.140,117.004,-181.641
0.156,-0.049,0.834,-239.075,109.558,-200.195
0.083,-0.208,0.780,-234.985,105.530,-219.788
0.021,-0.422,0.679,-220.764,104.736,-233.887
-0.023,-0.689,0.588,-197.876,106.689,-237.305
-0.048,-0.944,0.499,-171.936,111.938,-234.497
-0.095,-1.182,0.418,-147.827,118.408,-229.675
-0.127,-1.424,0.282,-130.615,125.732,-222.046
-0.143,-1.686,0.089,-123.291,131.592,-215.515
-0.421,-1.720,-0.027,-117.432,138.306,-210.754
-0.303,-2.164,-0.359,-106.445,155.396,-215.576
-0.202,-2.358,-0.594,-87.891,185.120,-216.980
-0.078,-2.545,-0.907,-56.396,190.674,-184.570
0.190,-2.592,-0.938,-30.029,203.003,-160.767
0.328,-2.682,-1.167,-14.954,188.965,-120.789
0.373,-2.655,-1.235,-25.574,164.551,-83.801
0.404,-2.498,-1.198,-60.913,139.343,-49.927
0.419,-2.038,-1.324,-107.056,108.154,-29.724
0.458,-2.360,-1.553,-100.281,76.172,-19.470
0.548,-1.667,-1.781,-37.292,38.086,-10.254
0.499,-1.607,-1.515,7.202,-4.211,-0.183
0.473,-1.431,-1.280,-6.836,-46.936,1.953
0.546,-1.209,-0.902,-47.302,-73.120,-4.150
0.601,-1.127,-0.621,-75.867,-92.834,-10.132
0.627,-0.969,-0.365,-88.501,-111.633,-15.869
0.602,-0.867,-0.127,-89.539,-123.657,-19.531
0.576,-0.836,0.108,-86.182,-126.282,-20.874
0.526,-0.713,0.271,-81.787,-119.995,-21.057
0.486,-0.656,0.394,-71.106,-100.891,-18.494
0.511,-0.584,0.431,-56.763,-72.266,-13.489
0.555,-0.502,0.397,-37.659,-42.969,-7.690
0.575,-0.472,0.321,-17.761,-15.625,-2.258
0.585,-0.484,0.224,-1.282,6.653,1.709
0.601,-0.571,0.105,11.475,20.752,2.014
0.579,-0.646,-0.030,20.935,27.466,-1.526
0.565,-0.791,-0.123,27.893,29.846,-6.165
0.565,-0.898,-0.219,29.297,28.503,-8.850
0.578,-0.970,-0.279,24.902,25.452,-9.155
0.601,-1.007,-0.305,17.639,20.386,-5.676
0.628,-1.016,-0.292,5.981,13.123,-0.244
0.639,-0.990,-0.232,-7.812,3.784,4.517
0.636,-0.953,-0.147,-21.240,-6.348,6.531
0.614,-0.913,-0.064,-31.860,-16.479,5.371
0.583,-0.863,0.026,-37.903,-23.193,2.563
0.572,-0.817,0.099,-38.025,-26.123,-0.610
0.595,-0.798,0.164,-30.884,-25.391,-3.113
0.588,-0.786,0.218,-19.226,-21.057,-4.333
0.594,-0.761,0.242,-7.019,-12.268,-3.723
0.607,-0.757,0.241,4.395,-3.052,-1.343
0.603,-0.754,0.222,14.282,4.761,2.441
0.589,-0.738,0.172,19.287,10.559,4.822
0.568,-0.725,0.103,20.020,13.184,5.493
0.553,-0.723,0.041,18.311,14.526,5.615
0.546,-0.738,-0.014,16.724,15.808,4.944
0.563,-0.763,-0.073,16.296,16.663,3.357
0.584,-0.806,-0.123,16.235,16.602,2.258
0.609,-0.840,-0.146,14.282,14.526,2.319
0.630,-0.866,-0.145,9.216,10.498,3.235
0.643,-0.863,-0.130,1.282,3.723,4.333
0.640,-0.848,-0.093,-7.751,-3.235,4.761
0.626,-0.821,-0.048,-16.357,-9.521,4.578
0.600,-0.793,-0.004,-22.156,-13.916,3.906
0.599,-0.781,0.033,-24.597,-16.235,2.686
0.600,-0.781,0.071,-22.888,-16.968,1.099
0.591,-0.782,0.112,-18.311,-15.869,-0.061
0.582,-0.798,0.142,-11.841,-11.963,-0.183
0.585,-0.815,0.153,-4.395,-5.676,-0.488
0.596,-0.824,0.134,3.174,0.977,0.000
0.608,-0.825,0.094,8.789,7.019,0.793
0.608,-0.819,0.059,11.597,10.803,1.526
0.601,-0.809,0.032,12.695,12.085,2.014
0.599,-0.813,0.006,12.451,11.719,2.991
0.596,-0.817,-0.012,11.108,10.010,3.662
0.589,-0.827,-0.016,9.216,7.629,3.479
0.591,-0.832,-0.028,6.287,4.883,2.808
0.598,-0.833,-0.032,2.441,2.441,2.625
0.600,-0.823,-0.028,-0.793,0.977,2.563
0.601,-0.813,-0.019,-2.991,0.061,2.380
0.603,-0.802,-0.009,-4.517,-0.488,2.136
0.600,-0.793,0.005,-5.127,-0.854,1.404
0.594,-0.787,0.022,-4.761,-1.160,1.038
0.592,-0.788,0.036,-3.662,-1.343,0.793
0.596,-0.794,0.041,-2.502,-1.465,0.854
0.601,-0.801,0.041,-1.953,-1.526,1.648
0.604,-0.807,0.042,-0.977,-1.465,2.319
0.605,-0.813,0.038,0.305,-1.221,2.441
0.607,-0.818,0.034,1.404,-0.305,2.380
0.614,-0.818,0.028,2.014,0.549,2.380
0.616,-0.814,0.030,2.441,1.343,2.441
0.619,-0.805,0.027,1.831,2.441,2.319
0.619,-0.789,0.029,1.038,3.235,2.502
0.611,-0.783,0.024,0.244,2.625,2.380
0.603,-0.773,0.028,-0.793,2.136,1.953
0.595,-0.776,0.029,-0.977,1.160,1.282
0.591,-0.785,0.035,-0.488,0.549,0.488
0.594,-0.802,0.039,0.305,0.305,-0.061
0.600,-0.817,0.036,0.916,0.610,0.000
0.609,-0.823,0.029,0.732,0.732,0.305
0.614,-0.823,0.024,0.183,1.038,0.977
0.609,-0.815,0.020,-0.366,1.099,1.465
0.602,-0.802,0.021,-0.732,1.099,1.953
0.599,-0.792,0.023,-1.221,0.854,2.258
0.596,-0.787,0.026,-1.465,1.099,2.625
0.596,-0.787,0.026,-1.221,1.465,2.380
0.600,-0.790,0.030,-0.977,1.282,2.136
0.593,-0.797,0.031,-0.549,1.038,1.892
0.472,0.939,1.197,-113.708,-68.665,-36.133
0.380,0.886,1.333,-118.225,-66.711,-59.814
0.326,0.805,1.482,-124.268,-58.716,-86.548
0.296,0.671,1.652,-129.150,-44.861,-115.784
0.246,0.491,1.797,-135.071,-25.452,-148.560
0.176,0.261,1.894,-145.203,-1.465,-182.983
0.112,0.052,1.922,-158.691,26.428,-215.637
0.086,-0.147,1.896,-168.274,56.702,-243.774
0.046,-0.397,1.787,-166.138,88.440,-267.578
0.034,-0.670,1.638,-149.902,122.375,-287.537
0.044,-0.977,1.413,-124.023,156.738,-301.025
0.021,-1.310,1.135,-97.229,188.965,-309.448
-0.015,-1.559,0.839,-74.097,214.661,-309.998
0.118,-1.883,0.567,-54.688,231.995,-289.124
0.207,-2.040,0.385,-44.556,236.694,-255.249
0.215,-2.123,0.204,-46.814,231.018,-213.013
0.201,-2.239,-0.003,-60.852,221.863,-171.875
0.159,-2.239,-0.146,-81.116,216.980,-139.648
0.118,-2.218,-0.343,-97.168,214.172,-112.183
0.142,-2.138,-0.508,-106.934,214.294,-88.440
0.209,-1.968,-0.610,-116.089,213.318,-68.115
0.198,-1.825,-0.696,-122.986,207.703,-51.392
0.115,-1.700,-0.758,-123.779,201.050,-44.373
0.048,-1.595,-0.862,-116.516,199.585,-45.044
-0.043,-1.570,-1.162,-102.905,207.825,-49.561
0.231,-1.487,-1.260,-81.482,240.906,-54.260
0.353,-1.333,-1.328,-50.049,252.747,-46.997
0.608,-1.335,-1.490,-11.780,231.140,-25.696
0.801,-1.366,-1.505,11.841,199.219,-8.728
0.966,-1.353,-1.469,11.475,153.992,-2.563
1.060,-1.274,-1.359,-9.705,99.365,-2.502
1.081,-1.155,-1.205,-37.659,42.236,-2.014
0.976,-1.002,-0.981,-55.298,-4.944,1.160
0.845,-0.905,-0.762,-53.894,-36.255,7.385
0.772,-0.821,-0.552,-38.330,-50.598,11.536
0.739,-0.771,-0.369,-17.090,-52.063,12.878
0.744,-0.760,-0.235,3.235,-46.570,13.062
0.770,-0.763,-0.134,17.334,-41.138,13.062
0.774,-0.765,-0.057,21.179,-37.598,13.062
0.760,-0.753,0.014,15.015,-35.706,13.855
0.726,-0.722,0.063,3.357,-34.363,15.320
0.699,-0.672,0.098,-7.568,-31.860,15.991
0.667,-0.625,0.107,-14.648,-27.222,15.564
0.659,-0.568,0.119,-13.855,-19.470,14.221
0.653,-0.526,0.125,-6.104,-9.949,11.719
0.658,-0.533,0.106,5.737,-0.061,9.033
0.676,-0.563,0.072,17.517,9.521,6.226
0.696,-0.594,0.033,23.437,17.151,3.418
0.718,-0.636,-0.010,23.437,22.156,1.343
0.742,-0.675,-0.051,19.470,24.292,1.038
0.761,-0.691,-0.093,13.000,23.926,2.319
0.771,-0.684,-0.126,5.371,21.912,4.456
0.768,-0.666,-0.151,-1.648,18.860,6.348
0.769,-0.645,-0.173,-6.042,15.625,7.324
0.773,-0.620,-0.190,-7.812,12.695,7.568
0.784,-0.596,-0.194,-7.324,10.254,7.446
0.779,-0.577,-0.192,-5.432,7.629,5.737
0.767,-0.567,-0.172,-2.869,5.493,2.991
0.745,-0.555,-0.151,0.793,5.066,-0.305
0.725,-0.561,-0.127,5.981,6.775,-3.357
0.709,-0.605,-0.125,13.306,10.620,-6.531
0.719,-0.658,-0.146,19.958,14.587,-8.667
0.730,-0.712,-0.169,23.743,16.113,-8.423
0.733,-0.753,-0.184,23.315,15.808,-5.615
0.745,-0.773,-0.195,17.273,13.489,-2.441
0.765,-0.760,-0.207,6.775,9.399,1.648
0.771,-0.712,-0.205,-5.066,3.723,5.798
0.756,-0.651,-0.193,-13.672,-1.587,8.606
0.744,-0.613,-0.173,-16.357,-5.493,9.277
0.721,-0.589,-0.151,-13.977,-7.507,8.484
0.707,-0.582,-0.122,-8.667,-7.141,5.493
0.695,-0.613,-0.103,-2.197,-4.761,0.854
0.693,-0.668,-0.098,4.028,-1.343,-2.869
0.715,-0.719,-0.108,8.240,2.686,-4.333
0.733,-0.753,-0.118,8.301,5.493,-3.906
0.745,-0.767,-0.137,4.211,6.775,-2.869
0.756,-0.758,-0.161,-1.831,6.836,-1.282
0.769,-0.739,-0.177,-7.385,5.615,1.282
0.772,-0.711,-0.196,-10.620,3.235,4.333
0.772,-0.680,-0.206,-10.071,0.488,6.897
0.782,-0.648,-0.203,-6.531,-1.404,7.874
0.782,-0.634,-0.195,-1.648,-2.686,6.104
0.770,-0.639,-0.183,4.089,-3.662,3.540
0.762,-0.653,-0.167,8.545,-4.028,2.014
